zip,nearest_nuclear_km,tri_within_5km,dams_high_within_10km_naming_town,strategic_km,strategic_bearing,strategic_site
80022,779.6,0,0,116,176,peterson_sfb
80023,796.8,1,1,131,168,peterson_sfb
80024,790.8,11,0,115,170,peterson_sfb
80025,822,0,2,133,157,peterson_sfb
80026,804.1,2,2,130,9,fe_warren_afb
80027,809.7,1,2,132,162,peterson_sfb
80030,801,9,3,116,165,peterson_sfb
80031,800.6,0,7,121,166,peterson_sfb
80033,807.6,4,1,111,161,peterson_sfb
80045,785.3,8,1,103,173,peterson_sfb
80101,716.1,0,0,83,217,schriever_sfb
80102,751.8,0,0,103,184,schriever_sfb
80103,721.8,0,0,116,199,schriever_sfb
80104,792.3,0,0,54,169,peterson_sfb
80105,713.5,0,0,104,208,schriever_sfb
80106,769.3,0,0,42,181,schriever_sfb
80107,769,0,0,66,189,peterson_sfb
80108,792,0,0,70,169,peterson_sfb
80109,798.5,0,0,64,163,peterson_sfb
80110,801.7,5,0,95,163,peterson_sfb
80111,791.4,0,0,89,170,peterson_sfb
80112,790.6,2,0,85,170,peterson_sfb
80113,797.8,5,0,94,166,peterson_sfb
80116,782.6,0,0,55,179,peterson_sfb
80117,754,1,0,67,190,schriever_sfb
80118,800,0,0,44,158,peterson_sfb
80120,802.6,5,4,90,162,peterson_sfb
80121,797.5,0,0,90,166,peterson_sfb
80122,798.1,1,4,87,165,peterson_sfb
80123,807.1,1,11,94,160,peterson_sfb
80124,793.5,0,0,81,168,peterson_sfb
80125,809,3,0,80,157,peterson_sfb
80126,799.5,1,0,83,164,peterson_sfb
80127,816.7,0,0,88,153,peterson_sfb
80128,809,4,0,88,158,peterson_sfb
80129,803.5,6,0,85,161,peterson_sfb
80130,796.4,0,0,81,166,peterson_sfb
80131,804.6,3,0,77,160,peterson_sfb
80132,800.6,0,2,33,154,peterson_sfb
80133,803.4,0,1,37,151,peterson_sfb
80134,785.1,0,2,74,174,peterson_sfb
80135,821.7,0,0,62,140,peterson_sfb
80136,737.5,0,0,112,191,schriever_sfb
80137,765.3,0,0,99,185,peterson_sfb
80138,775.2,0,0,77,182,peterson_sfb
80202,798.9,9,1,107,166,peterson_sfb
80203,797.9,4,4,104,166,peterson_sfb
80204,801.1,5,0,105,164,peterson_sfb
80205,796,18,3,107,167,peterson_sfb
80206,795.4,4,4,103,168,peterson_sfb
80207,791.9,10,3,106,170,peterson_sfb
80209,796.9,5,4,101,167,peterson_sfb
80210,797,3,7,98,166,peterson_sfb
80211,800.5,13,0,109,165,peterson_sfb
80212,802.8,5,0,110,164,peterson_sfb
80214,805,1,4,107,162,peterson_sfb
80215,809,4,4,109,160,peterson_sfb
80216,795.2,26,1,110,168,peterson_sfb
80218,796.9,4,4,104,167,peterson_sfb
80219,803,5,6,101,163,peterson_sfb
80220,792.2,1,4,103,169,peterson_sfb
80221,799.1,16,0,114,166,peterson_sfb
80222,794.3,0,5,96,168,peterson_sfb
80223,800.3,7,6,101,165,peterson_sfb
80224,792.6,0,5,98,169,peterson_sfb
80226,807.5,3,5,104,161,peterson_sfb
80227,809.1,0,11,100,159,peterson_sfb
80228,814.6,2,6,105,157,peterson_sfb
80229,794,4,2,117,169,peterson_sfb
80230,790.2,0,5,101,170,peterson_sfb
80231,790.9,0,5,96,170,peterson_sfb
80232,807.6,0,5,102,160,peterson_sfb
80233,792.3,2,2,121,170,peterson_sfb
80234,797.1,2,5,124,168,peterson_sfb
80235,808.3,0,11,98,160,peterson_sfb
80236,804,4,7,97,162,peterson_sfb
80237,792.6,0,4,93,169,peterson_sfb
80238,788.5,11,3,107,171,peterson_sfb
80239,784.4,9,2,108,174,peterson_sfb
80241,792.7,3,2,125,170,peterson_sfb
80246,794,0,5,100,168,peterson_sfb
80247,789.7,0,6,99,171,peterson_sfb
80249,771.8,0,0,115,180,peterson_sfb
80260,797.5,2,2,119,167,peterson_sfb
80264,797.9,6,3,105,166,peterson_sfb
80266,790,18,3,109,171,peterson_sfb
80290,798.1,6,3,105,166,peterson_sfb
80293,798.3,6,3,106,166,peterson_sfb
80294,798.2,10,2,106,166,peterson_sfb
80301,812.3,6,12,128,13,fe_warren_afb
80302,825,0,3,133,18,fe_warren_afb
80303,813.8,0,5,135,161,peterson_sfb
80304,819.6,1,12,130,16,fe_warren_afb
80305,817.1,1,7,136,14,fe_warren_afb
80310,817.8,5,11,133,14,fe_warren_afb
80401,819.5,3,1,110,155,peterson_sfb
80403,824.8,1,4,124,154,peterson_sfb
80419,816.5,4,1,110,156,peterson_sfb
80420,894.2,0,1,128,120,cheyenne_mountain
80421,846.5,0,0,98,144,cheyenne_mountain
80422,843.2,0,1,136,148,peterson_sfb
80423,911.8,0,0,,,
80424,888.8,0,1,129,129,cheyenne_mountain
80425,823.8,0,0,73,143,peterson_sfb
80426,891,0,0,,,
80427,842.8,0,1,129,146,peterson_sfb
80428,953.5,0,0,,,
80430,911.5,0,0,149,61,fe_warren_afb
80432,879.7,0,0,102,122,cheyenne_mountain
80433,829,0,0,92,145,peterson_sfb
80434,899.7,0,0,123,76,fe_warren_afb
80435,881.1,0,0,132,134,cheyenne_mountain
80436,852.8,1,0,134,142,peterson_sfb
80438,866.6,0,2,138,143,cheyenne_mountain
80439,838.2,0,0,111,144,peterson_sfb
80440,882.8,0,0,114,112,cheyenne_mountain
80442,871.9,0,0,,,
80443,902.6,0,3,143,126,cheyenne_mountain
80444,863.2,0,4,125,142,cheyenne_mountain
80446,873.3,0,6,143,39,fe_warren_afb
80447,862.6,0,0,126,40,fe_warren_afb
80448,874.3,0,0,118,133,cheyenne_mountain
80449,880.8,0,0,85,104,cheyenne_mountain
80451,883.8,0,0,,,
80452,850.2,0,1,126,142,peterson_sfb
80453,821,1,0,105,153,peterson_sfb
80454,821.9,0,0,102,152,peterson_sfb
80455,828.4,0,0,127,21,fe_warren_afb
80456,865.4,0,0,97,131,cheyenne_mountain
80457,826.1,0,0,106,150,peterson_sfb
80459,913.9,0,1,,,
80461,877.3,0,0,137,114,cheyenne_mountain
80463,912.6,0,0,,,
80465,818.8,0,2,98,153,peterson_sfb
80466,842,0,0,143,24,fe_warren_afb
80467,928.9,0,0,,,
80468,890.9,0,1,,,
80469,922.2,0,0,,,
80470,833.1,0,0,82,139,peterson_sfb
80471,832.2,0,0,138,153,peterson_sfb
80473,890.2,0,0,135,53,fe_warren_afb
80474,844.9,0,0,144,148,peterson_sfb
80475,856.5,0,0,100,138,cheyenne_mountain
80476,871,0,0,134,140,cheyenne_mountain
80478,868.1,0,1,,,
80479,908.9,0,0,,,
80480,904.7,0,0,136,66,fe_warren_afb
80481,843.5,0,0,133,27,fe_warren_afb
80482,863.5,0,0,,,
80483,913,0,0,,,
80487,950.9,0,0,,,
80498,906.8,0,0,,,
80501,802.7,3,4,113,10,fe_warren_afb
80503,811.8,0,5,115,15,fe_warren_afb
80504,796.5,2,0,112,7,fe_warren_afb
80510,845.1,0,0,123,30,fe_warren_afb
80512,840,0,0,84,45,fe_warren_afb
80513,803.1,0,5,99,13,fe_warren_afb
80514,791.2,2,0,122,4,fe_warren_afb
80515,824.4,0,0,90,29,fe_warren_afb
80516,796.9,0,1,124,6,fe_warren_afb
80517,844.4,0,2,106,36,fe_warren_afb
80520,788.9,2,0,117,3,fe_warren_afb
80521,802.4,2,16,67,19,fe_warren_afb
80524,794.1,2,14,59,14,fe_warren_afb
80525,795.3,3,2,72,12,fe_warren_afb
80526,802.8,0,6,75,17,fe_warren_afb
80528,792.4,1,0,75,9,fe_warren_afb
80530,788.1,3,0,118,2,fe_warren_afb
80532,831.4,0,0,91,34,fe_warren_afb
80534,787.5,0,1,93,4,fe_warren_afb
80535,807.6,0,1,55,30,fe_warren_afb
80536,823.7,0,0,54,54,fe_warren_afb
80537,809.4,0,8,91,18,fe_warren_afb
80538,812.5,0,0,76,25,fe_warren_afb
80540,827.4,0,2,114,23,fe_warren_afb
80542,793.4,1,0,104,6,fe_warren_afb
80543,780.6,1,0,91,0,fe_warren_afb
80544,809.1,3,0,121,12,fe_warren_afb
80545,850.7,0,0,79,63,fe_warren_afb
80546,779.2,0,1,71,359,fe_warren_afb
80547,788.9,1,2,71,7,fe_warren_afb
80549,795.3,1,3,37,24,fe_warren_afb
80550,783.5,8,3,75,2,fe_warren_afb
80601,779.9,3,2,127,176,peterson_sfb
80602,788.4,0,0,128,172,peterson_sfb
80603,767.5,0,0,125,181,peterson_sfb
80610,757,0,0,59,337,fe_warren_afb
80611,728.2,1,0,79,320,fe_warren_afb
80612,776.8,0,0,32,354,fe_warren_afb
80615,761.9,0,0,71,345,fe_warren_afb
80620,768.3,1,1,89,352,fe_warren_afb
80621,777.8,2,0,118,357,fe_warren_afb
80622,744.7,0,0,78,333,fe_warren_afb
80623,774.7,1,0,98,356,fe_warren_afb
80624,743.4,0,0,89,336,fe_warren_afb
80631,765,7,0,82,349,fe_warren_afb
80634,774.8,0,1,85,356,fe_warren_afb
80640,787,11,0,119,172,peterson_sfb
80642,762.3,2,0,126,350,fe_warren_afb
80643,751.3,1,0,121,345,fe_warren_afb
80644,744.5,0,0,99,339,fe_warren_afb
80645,763.4,0,0,100,350,fe_warren_afb
80646,766.5,4,0,78,350,fe_warren_afb
80648,768.8,0,0,46,346,fe_warren_afb
80649,723.5,0,1,102,326,fe_warren_afb
80650,773.1,1,0,58,353,fe_warren_afb
80651,777.8,2,0,103,358,fe_warren_afb
80652,732.9,0,0,124,337,fe_warren_afb
80653,705.7,1,0,109,317,fe_warren_afb
80654,716.6,0,0,132,330,fe_warren_afb
80701,694.3,0,0,145,323,fe_warren_afb
80705,694.5,1,0,132,319,fe_warren_afb
80720,641.3,0,0,,,
80721,551.5,0,0,,,
80722,639.9,0,0,,,
80723,670.4,0,0,,,
80726,605.1,0,0,,,
80727,584.6,0,0,,,
80728,612.1,0,0,,,
80729,726.6,0,0,62,301,fe_warren_afb
80731,588.8,0,0,,,
80732,733.7,0,0,51,293,fe_warren_afb
80733,663.6,0,0,147,308,fe_warren_afb
80734,563,0,0,,,
80735,566.7,0,0,,,
80736,625.5,0,0,,,
80737,556.5,0,0,,,
80740,662.5,0,0,143,223,schriever_sfb
80741,663.1,0,0,134,300,fe_warren_afb
80742,693.4,0,0,98,298,fe_warren_afb
80743,620.5,0,0,,,
80744,572.5,0,0,,,
80745,658.3,0,0,125,284,fe_warren_afb
80746,577,0,0,,,
80747,639.1,0,0,143,281,fe_warren_afb
80749,585.5,0,0,,,
80750,674.3,0,0,135,309,fe_warren_afb
80751,643.2,2,0,148,293,fe_warren_afb
80754,676.5,0,0,117,299,fe_warren_afb
80755,572.3,0,0,,,
80757,678.5,0,0,136,217,schriever_sfb
80758,556.5,0,0,,,
80759,598.9,1,0,,,
80801,638.7,0,0,,,
80802,565.6,0,0,,,
80804,658.9,0,0,125,242,schriever_sfb
80805,592.2,0,0,,,
80807,573.6,0,0,,,
80808,752.9,0,0,29,220,schriever_sfb
80809,813,0,0,19,131,cheyenne_mountain
80810,589.6,0,0,,,
80812,617.7,0,0,,,
80813,822.3,0,0,24,93,cheyenne_mountain
80814,829,0,0,38,127,cheyenne_mountain
80815,645.4,0,0,139,243,schriever_sfb
80816,839.6,0,0,43,107,cheyenne_mountain
80817,783.8,0,0,22,320,cheyenne_mountain
80818,675.4,0,0,114,233,schriever_sfb
80819,812.4,0,0,27,150,cheyenne_mountain
80820,861.1,0,0,63,93,cheyenne_mountain
80821,679,0,0,95,257,schriever_sfb
80822,604,0,0,,,
80823,674.5,0,0,97,280,schriever_sfb
80824,589,0,0,,,
80825,624.2,0,0,147,269,schriever_sfb
80826,699.2,0,0,85,238,schriever_sfb
80827,852.5,0,0,64,123,cheyenne_mountain
80828,699.3,0,1,87,234,schriever_sfb
80829,806.3,0,2,13,141,cheyenne_mountain
80830,720.2,0,0,63,237,schriever_sfb
80831,769.6,0,0,20,185,schriever_sfb
80832,705.8,0,0,66,261,schriever_sfb
80833,722.2,0,0,48,276,schriever_sfb
80834,629.3,0,0,,,
80835,727.1,0,0,63,223,schriever_sfb
80836,604.2,0,0,,,
80840,801.2,0,0,24,144,peterson_sfb
80860,820.2,1,0,23,78,cheyenne_mountain
80861,619.4,0,0,,,
80862,644.8,0,0,127,265,schriever_sfb
80863,817.8,0,1,37,151,cheyenne_mountain
80864,741.3,0,0,31,292,schriever_sfb
80902,796.3,0,0,7,344,cheyenne_mountain
80903,796,2,12,10,96,peterson_sfb
80904,801,4,8,14,170,cheyenne_mountain
80905,798,3,12,9,183,cheyenne_mountain
80906,801.3,0,9,3,114,cheyenne_mountain
80907,796.8,5,7,12,120,peterson_sfb
80908,786.6,0,0,25,181,peterson_sfb
80909,792.6,1,6,8,116,peterson_sfb
80910,792.6,9,8,7,80,peterson_sfb
80911,787.6,1,0,8,15,peterson_sfb
80913,790,1,0,10,306,cheyenne_mountain
80914,786.5,1,0,1,99,peterson_sfb
80915,787.7,4,0,4,149,peterson_sfb
80916,786.8,2,1,3,26,peterson_sfb
80917,789.8,1,1,8,152,peterson_sfb
80918,793.4,1,5,12,143,peterson_sfb
80919,802.1,2,9,20,126,peterson_sfb
80920,793,1,3,16,156,peterson_sfb
80921,797.7,0,3,29,158,peterson_sfb
80922,786.5,3,1,7,177,peterson_sfb
80923,787.8,0,2,12,172,peterson_sfb
80924,788.8,0,2,16,172,peterson_sfb
80925,781.1,0,0,7,323,peterson_sfb
80926,803.3,0,0,13,24,cheyenne_mountain
80927,783,0,0,12,195,peterson_sfb
80928,759.8,0,0,22,332,schriever_sfb
80929,778.2,0,0,8,268,peterson_sfb
80930,769.2,0,0,1,274,schriever_sfb
80938,782.8,3,0,10,200,peterson_sfb
80939,784.2,3,0,6,197,peterson_sfb
80951,782.7,3,0,7,208,peterson_sfb
81001,772.1,3,1,56,332,cheyenne_mountain
81003,782.6,4,1,54,343,cheyenne_mountain
81004,789.2,0,0,78,352,cheyenne_mountain
81005,798.3,0,0,59,359,cheyenne_mountain
81006,767.2,0,0,63,357,schriever_sfb
81007,794.3,0,0,40,354,cheyenne_mountain
81008,775.4,0,0,44,328,cheyenne_mountain
81019,800.8,0,1,89,0,cheyenne_mountain
81020,787.6,0,0,143,352,cheyenne_mountain
81021,670.6,0,0,108,294,schriever_sfb
81022,765,0,0,87,355,schriever_sfb
81023,807.5,0,0,75,5,cheyenne_mountain
81024,801,0,0,,,
81025,755.8,0,0,42,340,schriever_sfb
81027,714.7,0,0,,,
81029,613.7,0,0,,,
81030,683.7,0,0,117,312,schriever_sfb
81033,713.2,0,0,89,320,schriever_sfb
81036,619.8,0,0,,,
81039,735.2,0,0,104,339,schriever_sfb
81040,836.7,0,0,112,17,cheyenne_mountain
81041,588.9,0,0,,,
81043,571.1,0,0,,,
81044,636.8,0,0,,,
81045,651.3,0,0,122,283,schriever_sfb
81046,769.8,0,0,,,
81047,569.1,0,0,,,
81049,684.5,0,0,,,
81050,682.6,0,0,140,319,schriever_sfb
81052,608.6,0,0,,,
81054,657.3,0,0,,,
81055,830.3,0,0,,,
81057,630.4,0,0,,,
81058,716.5,0,0,95,325,schriever_sfb
81059,732.8,0,0,145,342,schriever_sfb
81062,722.1,0,0,74,320,schriever_sfb
81063,704.9,0,0,77,303,schriever_sfb
81064,652.4,0,0,,,
81067,703.1,0,0,112,322,schriever_sfb
81069,805.9,0,1,94,2,cheyenne_mountain
81071,573.4,0,0,,,
81073,622.6,0,0,,,
81076,690.4,0,0,95,303,schriever_sfb
81077,693.3,0,0,118,318,schriever_sfb
81081,756.4,0,0,,,
81082,776,0,3,,,
81084,595.8,0,0,,,
81087,597.9,0,0,,,
81089,790.6,0,0,124,353,cheyenne_mountain
81090,582.6,0,0,,,
81091,824.7,0,0,,,
81092,630.4,0,0,,,
81101,780.1,1,0,,,
81120,726.7,0,0,147,178,lanl
81121,638,0,0,,,
81122,649.9,0,2,,,
81123,798,0,0,,,
81124,750.1,0,0,,,
81125,786.9,0,0,148,46,cheyenne_mountain
81126,800.5,0,0,,,
81128,699.6,0,0,138,168,lanl
81129,745.7,0,0,140,190,lanl
81130,708.3,0,0,,,
81131,817.6,0,0,122,37,cheyenne_mountain
81132,755.6,0,0,,,
81133,818.1,0,0,150,16,cheyenne_mountain
81136,798.7,0,0,142,36,cheyenne_mountain
81137,626.9,0,0,,,
81138,771.3,0,0,142,205,lanl
81140,747,0,0,,,
81141,758.7,0,0,148,194,lanl
81143,825,0,0,109,53,cheyenne_mountain
81144,764.6,0,0,,,
81146,804.6,0,0,142,30,cheyenne_mountain
81147,679.8,0,3,,,
81148,752.4,0,0,147,191,lanl
81149,787.2,0,0,149,61,cheyenne_mountain
81151,776.9,0,0,,,
81152,795.3,0,1,,,
81154,732.6,0,2,,,
81155,819.2,0,0,118,64,cheyenne_mountain
81201,835.9,0,0,112,79,cheyenne_mountain
81210,819.3,0,0,,,
81211,850.4,0,0,136,100,cheyenne_mountain
81212,848.6,0,0,55,66,cheyenne_mountain
81220,730.2,0,0,,,
81221,824.6,1,0,50,32,cheyenne_mountain
81222,841,0,0,95,63,cheyenne_mountain
81223,855.5,0,0,79,58,cheyenne_mountain
81224,809.8,0,0,,,
81225,811.7,0,0,,,
81226,820.1,1,2,50,25,cheyenne_mountain
81227,823.6,0,1,127,80,cheyenne_mountain
81228,861.4,0,0,128,104,cheyenne_mountain
81230,769.8,0,0,,,
81232,849.7,0,0,84,52,cheyenne_mountain
81233,850.8,0,0,89,72,cheyenne_mountain
81235,708.2,0,0,,,
81236,834.8,0,0,124,86,cheyenne_mountain
81237,807.7,0,0,,,
81239,802.4,0,0,,,
81240,814.8,0,0,32,32,cheyenne_mountain
81241,817.6,0,0,144,85,cheyenne_mountain
81242,832.1,0,0,111,74,cheyenne_mountain
81243,745,0,0,,,
81244,826.6,0,0,50,34,cheyenne_mountain
81248,800.4,0,0,148,76,cheyenne_mountain
81251,860.4,0,0,145,107,cheyenne_mountain
81252,851,0,0,87,36,cheyenne_mountain
81253,819,0,0,67,17,cheyenne_mountain
81301,648.1,0,1,,,
81303,615.6,0,0,,,
81320,609.3,0,0,,,
81321,574.8,0,0,,,
81323,643,0,0,,,
81324,587.5,0,0,,,
81325,627.8,0,0,,,
81326,600,0,0,,,
81327,596.4,0,0,,,
81328,596,0,0,,,
81330,584,0,0,,,
81331,576.1,0,0,,,
81332,651,0,0,,,
81334,568.5,0,0,,,
81335,595,0,0,,,
81401,731.4,0,1,,,
81403,705.3,0,0,,,
81410,745.5,0,0,,,
81411,644.1,0,0,,,
81413,764.2,0,11,,,
81415,748.6,0,2,,,
81416,715.8,0,0,,,
81418,749.1,0,0,,,
81419,764,0,2,,,
81422,663.8,0,0,,,
81423,651.3,0,1,,,
81424,676.7,0,0,,,
81425,707,0,0,,,
81426,674.7,0,0,,,
81427,700.3,0,0,,,
81428,779,0,1,,,
81429,660.5,0,0,,,
81430,675.5,0,0,,,
81431,658.2,0,0,,,
81432,700.6,0,0,,,
81433,678.4,0,0,,,
81434,789.9,0,1,,,
81435,668.6,0,0,,,
81501,740.9,3,2,,,
81503,740.2,0,0,,,
81504,748.1,0,3,,,
81505,752.3,0,1,,,
81506,745.3,0,2,,,
81507,730.2,0,0,,,
81520,749.8,0,1,,,
81521,733.9,0,0,,,
81522,687.2,0,0,,,
81523,711.3,0,0,,,
81524,753.2,0,0,,,
81525,740.1,0,0,,,
81526,751.4,0,1,,,
81527,719.2,0,0,,,
81601,847.5,0,0,,,
81610,846.3,0,0,,,
81611,848,0,1,,,
81612,828.9,0,0,,,
81615,836.7,0,1,,,
81620,895.1,0,2,,,
81621,854.4,0,1,,,
81623,827.2,0,1,,,
81624,788.5,0,1,,,
81625,931.7,0,0,,,
81630,776.5,0,0,,,
81631,881.2,0,0,,,
81632,890.1,0,0,,,
81633,870.5,0,0,,,
81635,806.6,0,0,,,
81637,876.4,0,0,,,
81638,897.6,0,0,,,
81639,940.6,0,0,,,
81640,896.5,0,0,,,
81641,871.7,0,0,,,
81642,866.5,0,1,,,
81643,764.8,0,0,,,
81645,884.7,0,1,,,
81646,770.2,0,0,,,
81647,836.8,0,0,,,
81648,810.2,0,0,,,
81649,896.6,0,0,150,123,cheyenne_mountain
81650,824.5,0,0,,,
81652,819.6,0,0,,,
81653,971.6,0,0,,,
81654,830.3,0,0,,,
81655,896.7,0,0,,,
81656,851.1,0,1,,,
81657,908.2,0,0,,,
82001,786.2,1,0,9,36,fe_warren_afb
82005,781.7,3,0,2,11,fe_warren_afb
82007,765.9,0,0,18,301,fe_warren_afb
82009,782.5,0,0,24,182,fe_warren_afb
82050,734.5,0,0,59,238,fe_warren_afb
82051,850.8,0,0,82,126,fe_warren_afb
82052,821.6,0,0,41,83,fe_warren_afb
82053,738.4,0,0,45,259,fe_warren_afb
82054,738.8,0,0,44,285,fe_warren_afb
82055,899.1,0,0,119,101,fe_warren_afb
82058,856.1,0,0,126,150,fe_warren_afb
82059,807.2,0,0,29,65,fe_warren_afb
82060,752,0,0,33,246,fe_warren_afb
82061,807.7,0,0,43,147,fe_warren_afb
82063,873.3,0,0,103,64,fe_warren_afb
82070,863.7,0,0,82,94,fe_warren_afb
82072,840.8,1,0,64,117,fe_warren_afb
82073,829.5,0,0,48,91,fe_warren_afb
82081,753.4,0,0,52,218,fe_warren_afb
82082,717.8,0,0,66,260,fe_warren_afb
82083,880.6,0,0,113,123,fe_warren_afb
82084,835.5,0,0,56,77,fe_warren_afb
82190,710.4,0,0,,,
82201,814.3,0,0,96,167,fe_warren_afb
82210,778.9,0,0,61,188,fe_warren_afb
82212,771.9,0,0,125,193,fe_warren_afb
82213,815.3,0,0,148,175,fe_warren_afb
82214,789.3,1,1,123,184,fe_warren_afb
82215,790.5,0,0,145,185,fe_warren_afb
82217,729,0,1,90,223,fe_warren_afb
82218,732.5,0,0,105,215,fe_warren_afb
82219,773.5,0,0,149,192,fe_warren_afb
82221,742.3,0,0,69,220,fe_warren_afb
82222,808.9,0,0,,,
82223,756.9,0,0,114,200,fe_warren_afb
82224,818,0,0,,,
82225,776.2,0,0,,,
82227,800.1,0,0,,,
82229,825.1,0,0,,,
82240,737,0,0,126,209,fe_warren_afb
82242,751.2,0,0,,,
82243,755.6,0,0,99,202,fe_warren_afb
82244,756,0,0,89,204,fe_warren_afb
82301,1006.2,0,0,,,
82310,1012.1,0,0,,,
82321,972.4,0,0,,,
82322,1015.5,0,0,,,
82323,972,0,0,,,
82324,916.1,0,0,142,112,fe_warren_afb
82325,942.1,0,0,,,
82327,939,0,0,,,
82329,894.6,0,0,142,133,fe_warren_afb
82331,946.1,0,0,,,
82332,984.8,0,0,,,
82334,964.6,0,0,,,
82335,949.9,0,0,,,
82336,1010.6,0,0,,,
82401,915,0,0,,,
82410,903,0,0,,,
82411,875.3,0,0,,,
82412,858.1,0,0,,,
82414,792.4,0,0,,,
82420,860.9,0,0,,,
82421,851.4,0,0,,,
82422,881,0,0,,,
82423,849.6,1,0,,,
82426,906.2,0,0,,,
82428,947.4,0,0,,,
82430,922.9,0,0,,,
82431,885.6,0,0,,,
82432,931.1,0,0,,,
82433,843.4,0,1,,,
82434,892.7,0,0,,,
82435,819.5,0,0,,,
82440,836.6,0,0,,,
82441,937.1,0,0,,,
82442,981.3,0,0,,,
82443,904.8,0,0,,,
82450,801.5,0,0,,,
82501,955.1,0,0,,,
82510,930,0,0,,,
82512,882.9,0,0,,,
82513,824.6,0,0,,,
82514,896.8,0,0,,,
82515,938.4,0,0,,,
82516,903.1,0,0,,,
82520,946.3,0,0,,,
82523,891.4,0,0,,,
82601,937,0,0,,,
82604,961.6,0,0,,,
82609,916.6,0,0,,,
82620,981.5,0,0,,,
82630,1008.4,0,0,,,
82633,861.3,0,0,,,
82635,938.4,0,0,,,
82636,915.8,0,0,,,
82637,890.1,0,0,,,
82638,1008.6,0,0,,,
82639,985.9,0,0,,,
82640,936.6,0,0,,,
82642,984.7,0,0,,,
82643,943.1,0,0,,,
82644,933.3,2,0,,,
82646,968,0,0,,,
82648,982.9,0,0,,,
82649,959,0,0,,,
82701,816.5,0,0,121,64,ellsworth_afb
82710,824.6,0,0,113,121,ellsworth_afb
82711,837.9,0,0,126,119,ellsworth_afb
82712,813.3,0,0,92,116,ellsworth_afb
82714,856.2,0,0,134,109,ellsworth_afb
82716,931.8,0,0,,,
82718,911.4,0,0,,,
82720,851.4,0,0,144,119,ellsworth_afb
82721,875.1,0,0,147,102,ellsworth_afb
82723,828.5,0,0,108,80,ellsworth_afb
82725,930.8,0,0,,,
82727,900.5,0,0,,,
82729,834.8,0,1,104,103,ellsworth_afb
82730,851.5,0,0,130,84,ellsworth_afb
82731,894.5,0,0,,,
82732,901.3,0,0,,,
82801,982.7,0,0,,,
82831,960.6,0,0,,,
82832,999.6,0,0,,,
82833,969.3,0,0,,,
82834,1008.6,0,0,,,
82835,983.9,0,0,,,
82836,928.7,0,0,,,
82837,978.1,0,0,,,
82838,937.1,0,0,,,
82839,958.1,0,1,,,
82842,987.3,0,0,,,
82844,960.6,0,0,,,
82845,997.4,0,0,,,
82901,952.2,0,0,,,
82922,791.5,0,0,,,
82923,895,0,0,,,
82925,837.3,0,0,,,
82929,932,0,0,,,
82930,865,0,0,,,
82932,926.6,0,0,,,
82933,900.8,0,0,,,
82934,920.3,1,0,,,
82935,937.7,0,1,,,
82936,884.7,0,0,,,
82937,914.1,0,0,,,
82938,896,0,0,,,
82939,898.6,0,0,,,
82941,856.8,0,0,,,
82942,992,0,0,,,
82943,967.5,0,0,,,
82944,885.9,0,0,,,
82945,982.7,0,0,,,
83001,765.2,0,0,,,
83011,761.7,0,0,,,
83012,735.6,0,0,,,
83013,746.9,0,0,,,
83014,738.6,0,0,,,
83025,739.2,0,0,,,
83101,859.5,0,1,,,
83110,789.7,0,0,,,
83111,773,0,0,,,
83112,780.4,0,0,,,
83113,839.7,0,1,,,
83114,824.2,0,0,,,
83115,819.9,0,0,,,
83116,874.6,0,0,,,
83118,764.5,0,0,,,
83119,785.7,0,0,,,
83120,746.4,0,0,,,
83121,868.7,1,0,,,
83122,776.4,0,0,,,
83123,860.1,0,0,,,
83124,889.5,1,0,,,
83126,795.4,0,0,,,
83127,767.6,0,0,,,
83128,779.1,0,0,,,
83201,677.7,0,0,,,
83202,674.1,0,1,,,
83203,666.1,0,0,,,
83204,675.2,0,0,,,
83209,677.7,1,0,,,
83210,638.3,0,0,,,
83211,652.2,0,0,,,
83212,695.4,0,0,,,
83213,577.6,0,0,,,
83214,707.7,0,0,,,
83215,613.5,0,0,,,
83217,715.8,0,0,,,
83218,664.3,0,0,,,
83220,780,0,0,,,
83221,642.7,0,0,,,
83223,790.1,0,0,,,
83226,476.5,0,0,,,
83227,457.3,0,0,,,
83228,745.4,0,0,,,
83232,758.2,0,0,,,
83233,804,0,0,,,
83234,729.1,0,0,,,
83235,459.9,0,0,,,
83236,691.9,0,0,,,
83237,778,0,0,,,
83238,795.8,0,0,,,
83239,768.9,0,0,,,
83241,743.7,0,2,,,
83243,708.9,0,0,,,
83244,575.8,0,0,,,
83245,692.1,0,0,,,
83246,720.4,0,0,,,
83250,702.8,0,0,,,
83251,506.9,0,0,,,
83252,728.9,0,0,,,
83253,485,0,0,,,
83254,788.5,0,1,,,
83255,553.7,0,0,,,
83261,787.4,0,0,,,
83262,626.3,0,0,,,
83263,768.3,0,3,,,
83271,678.1,0,0,,,
83272,797.8,0,0,,,
83274,666.9,0,3,,,
83276,748.8,0,1,,,
83277,646.5,0,0,,,
83278,425.2,0,0,,,
83281,746.2,0,0,,,
83283,760.9,0,0,,,
83285,737.5,0,0,,,
83286,760.9,0,0,,,
83287,798.3,0,0,,,
83301,591.9,0,0,,,
83302,611.6,0,0,,,
83311,643.2,0,0,,,
83312,663.4,0,0,,,
83313,532.8,0,0,,,
83314,520.8,0,0,,,
