fips,sfha_home_share,claims_per_1000_policies_year,mean_paid_usd,residential_structures,residential_structures_sfha,policies_in_force,sfha_policy_share,claims_per_year,sfha_share_basis
37133,0.05001,31.01,22100,69810,3491,4401,0.7339,136.5,structures
37135,0.009639,21.69,74850,42430,409,621,0.5012,13.47,structures
37137,0.3034,75.22,24180,6889,2090,1805,0.6287,135.8,structures
37139,0.1454,8.45,12680,15550,2261,1712,0.5409,14.47,structures
37141,0.1687,35.53,29320,30720,5184,4933,0.6761,175.3,structures
37143,0.04132,13.05,11470,6631,274,396,0.7482,5.167,structures
37145,0.001839,13.33,8102,16860,31,20,0.129,0.2667,structures
37147,0.03742,25.05,32690,61820,2313,1428,0.3437,35.77,structures
37149,0.0103,23.75,71520,9998,103,80,0.3883,1.9,structures
37151,0.003067,15.12,10950,61960,190,108,0.3526,1.633,structures
37153,0.004372,13.73,19380,19210,84,34,0.1905,0.4667,structures
37155,0.0592,42.59,34440,39060,2312,998,0.2431,42.5,structures
37157,0.007931,23.46,10130,50180,398,54,0.07538,1.267,structures
37159,0.007527,9.574,27040,56330,424,188,0.309,1.8,structures
37161,0.006737,26.14,56220,29090,196,102,0.3827,2.667,structures
37163,0.00831,27.42,46640,26590,221,141,0.1448,3.867,structures
37165,0.008731,10.92,29320,14660,128,58,0.125,0.6333,structures
37167,0.002736,20.83,6946,28140,77,48,0.3117,1,structures
37169,0.001977,15.28,18900,21240,42,24,0.1429,0.3667,structures
37171,0.002655,5.263,8634,29760,79,19,0.1013,0.1,structures
37173,0.06848,4.825,10540,8879,608,76,0.1086,0.3667,structures
37175,0.02908,12.79,61920,17780,517,284,0.2843,3.633,structures
37177,0.7777,42.08,15470,2551,1984,423,0.189,17.8,structures
37179,0.002378,5.744,28290,82420,196,354,0.5867,2.033,structures
37181,0.001169,14.81,10980,19680,23,18,0.1739,0.2667,structures
37183,0.004957,13.2,20080,338900,1680,2790,0.4583,36.83,structures
37185,0.002074,4.762,,11570,24,28,0.08333,0.1333,structures
37187,0.09414,23.95,16020,5768,543,199,0.2265,4.767,structures
37189,0.02736,19.66,44640,24600,673,485,0.4428,9.533,structures
37191,0.04033,39.27,37370,66350,2676,848,0.1562,33.3,structures
37193,0.01231,16.67,13620,45650,562,26,0.02135,0.4333,structures
37195,0.01704,28.65,22460,32460,553,427,0.5081,12.23,structures
37197,0.001615,11.11,2755,16710,27,12,0.07407,0.1333,structures
37199,0.04175,22.16,80320,11570,483,188,0.2609,4.167,structures
38001,0,,,1027,0,0,,0,structures
38003,0.08453,59.06,11900,5229,442,114,0.2127,6.733,structures
38005,0.0003982,943.3,68290,2511,1,10,1,9.433,structures
38007,0.001089,50,20010,918,0,2,,0.1,policies_lower_bound
38009,0.01041,8.333,,4706,49,8,0.1429,0.06667,structures
38011,0.004005,0,,1498,6,3,0.3333,0,structures
38013,0.001158,16.67,4219,1727,0,2,,0.03333,policies_lower_bound
38015,0.02892,36.54,28590,33890,980,583,0.4153,21.3,structures
38017,0.05687,39.85,9216,47320,2691,2113,0.4902,84.2,structures
38019,0,,43330,2358,0,0,,0.2333,structures
38021,0,,20330,2654,0,0,,0.1,structures
38023,0,,,1797,0,0,,0,structures
38025,0.006041,0,,2814,0,18,,0,policies_lower_bound
38027,0.01163,108.3,15370,1204,14,4,0.2143,0.4333,structures
38029,0.004272,126.2,18530,2575,0,14,,1.767,policies_lower_bound
38031,0.0007225,116.7,11370,1384,0,2,,0.2333,policies_lower_bound
38033,0,,,896,0,0,,0,structures
38035,0.01679,270.8,28030,18710,314,301,0.2325,81.5,structures
38037,0.001984,33.33,15600,1512,0,3,,0.1,policies_lower_bound
38039,0,166.7,4609,1111,0,1,,0.1667,structures
38041,0.0123,122.2,7150,1382,17,3,0.1176,0.3667,structures
38043,0,,,1536,0,0,,0,structures
38045,0.004094,22.22,10890,1710,0,12,,0.2667,policies_lower_bound
38047,0,66.67,130000,1050,0,1,,0.06667,structures
38049,0.01025,17.78,35670,4000,41,30,0.07317,0.5333,structures
38051,0.000602,0,,1661,0,2,,0,policies_lower_bound
38053,0.02486,6.061,,3621,90,11,0.1222,0.06667,structures
38055,0.002619,100,12580,6491,17,2,0,0.2,structures
38057,0.09137,38.97,11640,3787,346,65,0.1705,2.533,structures
38059,0.06926,25.23,33310,11320,784,144,0.08163,3.633,structures
38061,0,,1063,4718,0,0,,0.03333,structures
38063,0.0005907,,35310,1693,1,0,0,0.8667,structures
38065,0.004779,20,21000,837,0,5,,0.1,policies_lower_bound
38067,0.1348,152.9,7521,3249,438,75,0.1256,11.47,structures
38069,0.0004773,166.7,10000,2095,0,1,,0.1667,policies_lower_bound
38071,0,916,78170,4840,0,25,,22.9,structures
38073,0.08317,94.87,11580,2092,174,26,0.07471,2.467,structures
38075,0.002568,26.67,22970,1168,0,5,,0.1333,policies_lower_bound
38077,0.04098,132.1,8982,7125,292,52,0.1062,6.867,structures
38079,0.005265,50,35500,5318,28,2,0.03571,0.1,structures
38081,0,66.67,43860,1692,0,2,,0.1333,structures
38083,0,,,1054,0,0,,0,structures
38085,0.003643,11.11,,1098,4,3,0,0.03333,structures
38087,0,0,,422,0,1,,0,structures
38089,0.04322,6.024,9375,12400,536,83,0.1287,0.5,structures
38091,0.0008375,100,37060,1194,0,1,,0.1,policies_lower_bound
38093,0.006962,54.04,7702,7900,55,66,0.6,3.567,structures
38095,0,,34520,1120,0,0,,0.1667,structures
38097,0.03037,114.1,14200,3227,98,26,0.2143,2.967,structures
38099,0.2515,155.8,6627,4780,1202,46,0.03245,7.167,structures
38101,0.002773,23.85,102600,23080,0,1030,,24.57,policies_lower_bound
38103,0,,80100,2035,0,0,,0.03333,structures
38105,0.001981,17.86,22610,11110,0,28,,0.5,policies_lower_bound
39001,0.03969,72.67,11760,14870,590,50,0.06441,3.633,structures
39003,0.01627,33.74,18320,38720,630,163,0.1714,5.5,structures
39005,0.01209,17.7,16950,20270,245,81,0.2571,1.433,structures
39007,0.005636,37.95,26550,42940,242,65,0.1488,2.467,structures
39009,0.1242,59.24,16880,19570,2430,166,0.05926,9.833,structures
39011,0.004734,23.85,24910,18380,0,116,,2.767,policies_lower_bound
39013,0.04776,84.14,12400,32600,1557,145,0.07836,12.2,structures
39015,0.03091,33.33,16450,22360,691,91,0.1216,3.033,structures
39017,0.01403,14.44,14740,124600,1748,607,0.2592,8.767,structures
39019,0.02637,12.64,8098,13800,364,58,0.1291,0.7333,structures
39021,0.01882,11.59,6223,17270,325,69,0.1723,0.8,structures
39023,0.01872,10.3,50470,51280,960,275,0.2229,2.833,structures
39025,0.01658,52.35,20370,70330,1166,270,0.169,14.13,structures
39027,0.02035,7.353,14670,15620,318,68,0.1635,0.5,structures
39029,0.01103,23.7,11280,43770,483,90,0.1511,2.133,structures
39031,0.02604,23.61,7593,17400,453,48,0.07947,1.133,structures
39033,0.007267,71.74,21670,19820,144,46,0.2083,3.3,structures
39035,0.001818,25.84,18920,441200,802,858,0.3753,22.17,structures
39037,0.01332,10.63,12590,20580,274,69,0.2007,0.7333,structures
39039,0.01422,79.84,12030,17090,243,43,0.1358,3.433,structures
39041,0.004052,11.11,14270,71070,288,201,0.1562,2.233,structures
39043,0.05575,29.79,11870,34150,1904,414,0.1833,12.33,structures
39045,0.0345,16.91,10210,54640,1885,414,0.1804,7,structures
39047,0.001592,13.73,3351,15080,0,34,,0.4667,policies_lower_bound
39049,0.01083,15.37,11640,388700,4209,1221,0.168,18.77,structures
39051,0.00926,18.87,6842,15550,144,53,0.3056,1,structures
39053,0.08364,26.88,12590,12800,1071,124,0.1046,3.333,structures
39055,0.002024,13.86,45080,35580,72,89,0.3056,1.233,structures
39057,0.01227,6.266,6906,56130,689,383,0.2671,2.4,structures
39059,0.02892,78.29,12940,21680,627,86,0.1212,6.733,structures
39061,0.01012,31.24,14970,249700,2527,876,0.2366,27.37,structures
39063,0.0607,125,20170,27140,1647,387,0.1779,48.37,structures
39065,0.003928,7.65,18580,13490,0,61,,0.4667,policies_lower_bound
39067,0.02256,56.32,10090,8068,182,29,0.1209,1.633,structures
39069,0.002653,60.47,13550,12060,0,43,,2.6,policies_lower_bound
39071,0.003534,0,,24340,86,4,0.02326,0,structures
39073,0.07213,35.65,13840,14100,1017,115,0.1003,4.1,structures
39075,0.01969,25.68,11760,18490,364,61,0.1374,1.567,structures
39077,0.008126,21.11,11090,22770,185,60,0.1838,1.267,structures
39079,0.02035,83.33,15920,15280,311,58,0.1061,4.833,structures
39081,0.04331,69.36,12130,28260,1224,136,0.09641,9.433,structures
39083,0.03631,16.95,6666,25310,919,118,0.1088,2,structures
39085,0.008382,26.45,27250,90200,756,407,0.3188,10.77,structures
39087,0.07921,45.36,14440,28400,2250,255,0.09067,11.57,structures
39089,0.03019,15.26,24220,71160,2148,402,0.1271,6.133,structures
39091,0.007263,13.69,15410,24780,0,224,,3.067,policies_lower_bound
39093,0.01096,21.27,19090,115300,1264,627,0.2991,13.33,structures
39095,0.02241,22.86,13100,154500,3463,888,0.1889,20.3,structures
39097,0.008619,14.91,10710,13340,115,38,0.1565,0.5667,structures
39099,0.0007683,20.28,11770,92420,71,143,0.4366,2.9,structures
39101,0.02861,33.7,21110,25940,742,183,0.2278,6.167,structures
39103,0.004193,25.94,21520,68210,286,221,0.2622,5.733,structures
39105,0.1619,35.22,12580,9585,1552,106,0.06186,3.733,structures
39107,0.01873,29.76,19740,15960,299,56,0.107,1.667,structures
39109,0.01735,12.31,21970,40530,703,268,0.2447,3.3,structures
39111,0.03119,120.3,13340,8177,255,23,0.07843,2.767,structures
39113,0.01339,6.66,13220,198200,2655,946,0.2542,6.3,structures
39115,0.08575,103.8,14310,9213,790,44,0.04937,4.567,structures
39117,0.008573,9.877,10200,17380,149,27,0.1141,0.2667,structures
39119,0.01922,41.67,21100,34440,662,96,0.09063,4,structures
39121,0.01849,129,18110,4543,84,31,0.2381,4,structures
39123,0.2206,25.77,14000,28430,6271,608,0.07511,15.67,structures
39125,0.004671,12.93,12870,7921,0,49,,0.6333,policies_lower_bound
39127,0.03901,32.2,19600,15540,606,88,0.1337,2.833,structures
39129,0.01639,14.76,14410,22390,367,70,0.1253,1.033,structures
39131,0.06135,35.11,14530,12840,788,75,0.08249,2.633,structures
39133,0.01044,10.43,18990,52880,552,195,0.1993,2.033,structures
39135,0.02389,14.94,14150,18460,441,87,0.1474,1.3,structures
39137,0.03032,97.58,28300,14340,435,110,0.2046,10.73,structures
39139,0.006272,66.67,22820,45760,287,87,0.1986,5.8,structures
39141,0.02145,36.25,13170,31850,683,80,0.08785,2.9,structures
39143,0.01783,21.29,9248,25690,458,119,0.2052,2.533,structures
39145,0.05345,38.46,11760,31060,1660,221,0.09819,8.5,structures
39147,0.0129,49.74,14470,22950,296,65,0.1588,3.233,structures
39149,0.03016,15.36,10220,17670,533,115,0.1951,1.767,structures
39151,0.005478,27.5,12290,149300,818,337,0.2579,9.267,structures
39153,0.005633,24.63,15940,201300,1134,724,0.2857,17.83,structures
39155,0.0136,32.89,11370,73870,1005,298,0.205,9.8,structures
39157,0.03173,28.9,8709,35960,1141,173,0.1306,5,structures
39159,0.007634,23.56,10350,22010,168,58,0.1548,1.367,structures
39161,0.002438,13.18,16640,12720,0,43,,0.5667,policies_lower_bound
39163,0.0001616,58.33,16840,6190,0,8,,0.4667,policies_lower_bound
39165,0.01619,11.06,15440,78460,1270,434,0.2118,4.8,structures
39167,0.1015,79.62,12220,23520,2387,278,0.1064,22.13,structures
39169,0.01353,16.14,8576,45540,616,126,0.151,2.033,structures
39171,0.001842,19.17,8337,16830,0,40,,0.7667,policies_lower_bound
39173,0.01556,23.95,12610,51740,805,135,0.1155,3.233,structures
39175,0.01047,38.31,16600,7924,0,87,,3.333,policies_lower_bound
40001,0.03266,56.41,52660,7838,256,13,0.04688,0.7333,structures
40003,0.006944,26.09,13350,3312,0,23,,0.6,policies_lower_bound
40005,0.0001661,100,,6019,0,1,,0.1,policies_lower_bound
40007,0.0005999,16.67,,3334,0,2,,0.03333,policies_lower_bound
40009,0.0006588,14.29,10320,9107,0,7,,0.1,policies_lower_bound
40011,0.001145,33.33,23910,5241,0,6,,0.2,policies_lower_bound
40013,0.01594,19.54,61610,19640,313,29,0.05431,0.5667,structures
40015,0.02395,29.41,44950,11650,279,34,0.08602,1,structures
40017,0.0185,19.18,28810,54640,1011,219,0.1147,4.2,structures
40019,0.01345,34.17,43840,21180,285,40,0.1053,1.367,structures
40021,0.03618,18.82,36180,17080,618,85,0.1052,1.6,structures
40023,0.0007598,12.12,76340,6581,0,11,,0.1333,policies_lower_bound
40025,0,,,1693,0,0,,0,structures
40027,0.01638,12.86,27510,96070,1574,609,0.1747,7.833,structures
40029,0.001012,8.333,8467,2964,0,4,,0.03333,policies_lower_bound
40031,0.03125,37.24,49340,41950,1311,435,0.2014,16.2,structures
40033,0.001342,54.17,19310,3725,0,8,,0.4333,policies_lower_bound
40035,0.03858,48.48,38120,6325,244,22,0.08197,1.067,structures
40037,0.02679,44.22,17230,31550,845,101,0.103,4.467,structures
40039,0.009253,23.33,12860,10810,100,10,0.04,0.2333,structures
40041,0.03566,40,18780,23020,821,85,0.08892,3.4,structures
40043,0,,,2536,0,0,,0,structures
40045,0,,3388,2690,0,0,,0.1,structures
40047,0.02702,7.071,16180,25500,689,99,0.1132,0.7,structures
40049,0.139,5.473,16290,11670,1623,67,0.04005,0.3667,structures
40051,0.04782,21.49,35090,23840,1140,76,0.05877,1.633,structures
40053,0.0007689,33.33,33670,2601,0,3,,0.1,policies_lower_bound
40055,0.01665,25,17630,2822,47,4,0.06383,0.1,structures
40057,0.09845,46.67,6125,1544,152,5,0.03289,0.2333,structures
40059,0.0004634,0,,2158,0,1,,0,policies_lower_bound
40061,0.0004771,11.11,,6288,0,3,,0.03333,policies_lower_bound
40063,0.01044,9.524,4972,6515,68,7,0.05882,0.06667,structures
40065,0.01673,4.301,677.1,11060,185,31,0.09189,0.1333,structures
40067,0.0005601,16.67,1268,3571,0,2,,0.03333,policies_lower_bound
40069,0,50,74320,4880,0,2,,0.1,structures
40071,0.05152,81.63,12550,20400,1051,98,0.08278,8,structures
40073,0.06861,100,26190,6967,478,26,0.04393,2.6,structures
40075,0.03619,35.9,35580,5029,182,13,0.03297,0.4667,structures
40077,0.001272,14.29,23010,4717,0,7,,0.1,policies_lower_bound
40079,0.04946,17.91,37130,22710,1123,67,0.04987,1.2,structures
40081,0.007928,9.091,1367,16400,130,11,0.03846,0.1,structures
40083,0.02179,28.79,48140,19550,426,44,0.03756,1.267,structures
40085,0,33.33,9956,4997,0,1,,0.03333,structures
40087,0.04042,20.41,16090,17000,687,49,0.04221,1,structures
40089,0.05466,38.74,21080,14530,794,37,0.02771,1.433,structures
40091,0.01504,2.899,46640,12700,191,23,0.08901,0.06667,structures
40093,0.001331,43.33,22920,3757,0,10,,0.4333,policies_lower_bound
40095,0.0003283,14.29,1650,9138,0,7,,0.1,policies_lower_bound
40097,0.03412,42.38,43520,17880,610,70,0.08361,2.967,structures
40099,0.0004236,11.11,16150,7082,0,6,,0.06667,policies_lower_bound
40101,0.02936,49.36,67630,22480,660,131,0.1424,6.467,structures
40103,0.01582,22.22,18960,5498,87,3,0.03448,0.06667,structures
40105,0.03741,14.81,38880,5186,194,18,0.07732,0.2667,structures
40107,0,,4170,5519,0,0,,0.06667,structures
40109,0.01337,18.39,30330,260700,3484,1251,0.1846,23,structures
40111,0.03419,50.6,39050,17380,594,56,0.07576,2.833,structures
40113,0.02943,19.7,21480,20490,603,66,0.08126,1.3,structures
40115,0.1045,83.95,36090,13020,1361,189,0.1323,15.87,structures
40117,0.000126,33.33,9035,7937,0,1,,0.03333,policies_lower_bound
40119,0.01767,11.11,25690,27050,478,117,0.1548,1.3,structures
40121,0.02186,9.524,34390,16690,365,70,0.1315,0.6667,structures
40123,0.00824,20.83,12240,16260,134,16,0.07463,0.3333,structures
40125,0.02115,23.77,24190,25720,544,115,0.1268,2.733,structures
40127,0.001237,0,,5657,0,14,,0,policies_lower_bound
40129,0.0004288,0,,2332,0,2,,0,policies_lower_bound
40131,0.037,20.37,31610,35330,1307,252,0.14,5.133,structures
40133,0.01297,27.16,25070,10870,141,27,0.1418,0.7333,structures
40135,0.0425,18.28,26300,17440,741,62,0.07287,1.133,structures
40137,0.01963,29.91,18620,20330,399,39,0.06015,1.167,structures
40139,0.006756,5.882,41780,7253,49,17,0.1837,0.1,structures
40141,0.0004648,55.56,13180,4303,0,3,,0.1667,policies_lower_bound
40143,0.01547,15.95,38030,221000,3419,1553,0.2194,24.77,structures
40145,0.02392,31.08,44550,32020,766,222,0.188,6.9,structures
40147,0.04497,27.81,37860,20790,935,181,0.154,5.033,structures
40149,0.0113,6.061,4984,5843,66,11,0.1515,0.06667,structures
40151,0.0004235,55.56,20450,4722,0,3,,0.1667,policies_lower_bound
40153,0.04683,13.44,3805,8691,407,62,0.14,0.8333,structures
41001,0.006977,1.087,4278,12040,0,92,,0.1,policies_lower_bound
41003,0.0654,3.238,13810,30340,1984,597,0.2283,1.933,structures
41005,0.01342,18.18,33320,143500,1926,1263,0.4081,22.97,structures
41007,0.07577,4.154,21150,20930,1586,1003,0.1854,4.167,structures
41009,0.07174,26.05,46720,24210,1737,467,0.2182,12.17,structures
41011,0.04524,15.84,32610,27010,1222,223,0.1113,3.533,structures
41013,0.05356,11.58,9758,12060,646,190,0.2616,2.2,structures
41015,0.022,15.28,20920,12770,281,144,0.1779,2.2,structures
41017,0.00297,2.461,9103,90560,269,149,0.2119,0.3667,structures
41019,0.08093,6.682,25180,47830,3871,883,0.1994,5.9,structures
41021,0.002022,0,,989,0,4,,0,policies_lower_bound
41023,0.0002626,6.14,10380,3808,1,38,33,0.2333,structures
41025,0.008834,9.91,15900,3396,0,37,,0.3667,policies_lower_bound
41027,0.0004247,2.899,5828,9418,0,23,,0.06667,policies_lower_bound
41029,0.0313,8.086,12170,89750,2809,1010,0.2752,8.167,structures
41031,0.005048,0,,10300,0,64,,0,policies_lower_bound
41033,0.05278,4.835,16500,38860,2051,393,0.156,1.9,structures
41035,0.001153,5.229,28820,32100,0,51,,0.2667,policies_lower_bound
41037,0.005284,8.046,37100,4731,0,29,,0.2333,policies_lower_bound
41039,0.06638,5.558,13360,141600,9402,2273,0.1609,12.63,structures
41041,0.07128,11.84,19070,28350,2021,1126,0.2746,13.33,structures
41043,0.0423,7.11,16610,47370,2004,511,0.1906,3.633,structures
41045,0.004353,5.914,20220,11720,0,62,,0.3667,policies_lower_bound
41047,0.02927,9.695,15880,91190,2669,1169,0.2945,11.33,structures
41049,0.07934,4.167,2277,3794,301,32,0.09635,0.1333,structures
41051,0.0008718,6.808,21470,239700,209,1087,2.632,7.4,structures
41053,0.02889,6.407,15440,30080,869,359,0.3015,2.3,structures
41055,0.001092,33.33,40730,916,0,1,,0.03333,policies_lower_bound
41057,0.08495,13.86,16510,18960,1611,1087,0.2998,15.07,structures
41059,0.03166,9.546,37340,29500,934,213,0.1788,2.033,structures
41061,0.007603,5.833,11170,8023,0,80,,0.4667,policies_lower_bound
41063,0.006543,9.091,7894,4891,0,44,,0.4,policies_lower_bound
41065,0.001845,6.667,13060,11380,0,45,,0.3,policies_lower_bound
41067,0.009985,10.22,17440,176900,1766,1044,0.3811,10.67,structures
41069,0.003634,4.762,,1376,0,7,,0.03333,policies_lower_bound
41071,0.04067,9.108,14340,37050,1507,355,0.2011,3.233,structures
42001,0.01735,37.72,18850,39360,683,266,0.2518,10.03,structures
42003,0.00922,51,13480,462100,4261,1851,0.2788,94.4,structures
42005,0.06893,49.06,19730,30970,2135,212,0.08525,10.4,structures
42007,0.01175,95.45,21060,68260,802,205,0.1958,19.57,structures
42009,0.06804,97.73,15760,25730,1751,235,0.1171,22.97,structures
42011,0.01024,35.43,18320,141100,1445,684,0.3356,24.23,structures
42013,0.05086,54.13,10450,46520,2366,500,0.1906,27.07,structures
42015,0.05249,45.2,33910,29090,1527,458,0.2606,20.7,structures
42017,0.0163,49.76,33350,212800,3468,2658,0.4919,132.3,structures
42019,0.01638,58.79,17750,71620,1173,326,0.202,19.17,structures
42021,0.03354,29.04,7019,56700,1902,357,0.154,10.37,structures
42023,0.2365,30.99,10210,3324,786,57,0.06997,1.767,structures
42025,0.02355,14.91,8154,32690,770,152,0.1532,2.267,structures
42027,0.02821,24.06,10610,48770,1376,266,0.1446,6.4,structures
42029,0.007999,40.36,20950,159900,1279,1015,0.398,40.97,structures
42031,0.01041,71.17,15030,14700,153,37,0.1242,2.633,structures
42033,0.03611,63.08,9751,30850,1114,195,0.158,12.3,structures
42035,0.1379,46.53,13320,15080,2079,336,0.1486,15.63,structures
42037,0.0641,118.2,31420,26140,1676,490,0.2273,57.93,structures
42039,0.05456,24.44,8455,33940,1852,251,0.1188,6.133,structures
42041,0.02158,50.75,16790,80420,1735,555,0.2058,28.17,structures
42043,0.03477,116,17660,96870,3368,1130,0.2559,131,structures
42045,0.01061,54.12,15820,170900,1813,1153,0.3861,62.4,structures
42047,0.03866,60.57,15660,18600,719,82,0.09597,4.967,structures
42049,0.007378,17.36,17960,87430,645,290,0.2744,5.033,structures
42051,0.029,53.37,10590,60140,1744,208,0.0969,11.1,structures
42053,0.05471,18.52,24440,6343,347,18,0.03458,0.3333,structures
42055,0.01302,20.03,10010,59690,777,213,0.2008,4.267,structures
42057,0.01316,26.67,26660,4863,64,15,0.1719,0.4,structures
42059,0.04225,52.49,11240,12210,516,87,0.1434,4.567,structures
42061,0.0599,50.57,14040,18610,1115,234,0.1695,11.83,structures
42063,0.0234,55.56,7868,33240,778,171,0.1889,9.5,structures
42065,0.03568,63.25,13110,26010,928,117,0.09591,7.4,structures
42067,0.07749,58.82,9846,10760,834,68,0.07314,4,structures
42069,0.03555,35.61,11170,74730,2657,878,0.2872,31.27,structures
42071,0.008358,46.66,23060,184700,1544,678,0.2727,31.63,structures
42073,0.01565,34.13,13210,36370,569,126,0.1511,4.3,structures
