fips,population,building_value_usd,eal_valt,sovi_score,resl_score,crf_value,coastal,tsunami_zone
13119,23420,5441000000,8204000,72.01,34.06,1.355,false,false
13121,1066000,260200000000,234600000,19.72,76.43,0.8836,false,false
13123,31290,7840000000,19310000,78.72,14.44,1.462,false,false
13125,2884,745400000,1019000,68.64,50.48,1.304,false,false
13127,84420,18130000000,40060000,77,93.32,1.34,true,false
13129,57400,13490000000,27690000,30.57,20.42,0.9935,false,false
13131,26150,5138000000,13250000,71.02,13.42,1.371,false,false
13133,18860,5478000000,8843000,76.27,51.65,1.383,false,false
13135,956500,197000000000,211500000,21.02,8.206,0.9176,false,false
13137,45950,8056000000,11890000,39.22,23.47,1.062,false,false
13139,202900,40110000000,56830000,27.1,24.24,0.9631,false,false
13141,8698,1667000000,2930000,98.28,6.425,1.867,false,false
13143,29900,6052000000,7687000,60.81,36.1,1.24,false,false
13145,34600,6846000000,8426000,23.79,52.39,0.9247,false,false
13147,25790,5995000000,9261000,63.71,27.93,1.272,false,false
13149,11410,2547000000,3457000,90.65,11.67,1.662,false,false
13151,240500,47890000000,51600000,14.38,54.1,0.8302,false,false
13153,163500,29190000000,33250000,22.42,65.68,0.9115,false,false
13155,9611,2087000000,5646000,38.04,39.19,1.044,false,false
13157,75570,15520000000,18950000,10.62,60.59,0.7244,false,false
13159,14560,2824000000,3632000,56.33,38.68,1.197,false,false
13161,14730,3462000000,6394000,83.49,19.97,1.519,false,false
13163,15660,4091000000,6589000,73.82,38.17,1.37,false,false
13165,8650,1689000000,3860000,70.61,23.06,1.353,false,false
13167,9185,1595000000,2793000,92.68,11.51,1.706,false,false
13169,28310,4377000000,5714000,50.64,28.91,1.152,false,false
13171,18490,3295000000,3834000,47.26,38.74,1.118,false,false
13173,9857,1550000000,3174000,54.68,12.47,1.201,false,false
13175,49460,11580000000,13770000,61.86,40.36,1.245,false,false
13177,32820,5058000000,12260000,13.39,68.58,0.815,false,false
13179,65130,13530000000,68380000,10.62,32.73,0.7612,true,false
13181,7683,1795000000,2801000,53.94,11.04,1.199,false,false
13183,16070,2116000000,5492000,10.62,4.167,0.7902,true,false
13185,118100,23290000000,29760000,45.74,47.74,1.101,false,false
13187,33450,6870000000,13160000,48.25,40.3,1.126,false,false
13189,21630,4958000000,6231000,76.27,27,1.413,false,false
13191,10930,2851000000,16860000,92.56,53.56,1.593,true,false
13193,12080,2453000000,5928000,97.01,8.969,1.824,false,false
13195,30080,5335000000,7827000,61.51,17.91,1.262,false,false
13197,7466,1468000000,2268000,90.39,10.46,1.664,false,false
13199,20580,4795000000,4834000,85.15,25.22,1.535,false,false
13201,5989,1619000000,5411000,78.37,23.89,1.441,false,false
13205,21740,4709000000,15460000,86.32,22.01,1.559,false,false
13207,27890,5413000000,6849000,40.74,51.27,1.062,false,false
13209,8579,1603000000,3018000,77.39,28.37,1.424,false,false
13211,20040,6121000000,8161000,22.68,65.87,0.9139,false,false
13213,39910,7926000000,16170000,40.81,8.747,1.084,false,false
13215,206500,37420000000,39080000,58.21,42.59,1.21,false,false
13217,112400,18980000000,22770000,10.62,43.03,0.7552,false,false
13219,41750,8907000000,12200000,10.62,94.47,0.6114,false,false
13221,14820,2778000000,4166000,37.21,23.76,1.044,false,false
13223,168700,26310000000,39650000,10.62,44.12,0.7533,false,false
13225,27940,5857000000,7514000,43.77,34.99,1.091,false,false
13227,33180,7269000000,11200000,36.77,39.25,1.033,false,false
13229,19710,3942000000,8691000,26.62,46.76,0.9503,false,false
13231,18890,3444000000,3686000,56.68,66.86,1.179,false,false
13233,42780,7830000000,15280000,91.54,28.78,1.62,false,false
13235,9043,2078000000,4561000,88.14,31.84,1.564,false,false
13237,22020,5854000000,12140000,83.49,26.05,1.509,false,false
13239,2235,466900000,2330000,91.73,0.3181,1.9,false,false
13241,16840,4564000000,10010000,82.22,23.73,1.494,false,false
13243,6425,1728000000,4342000,86.96,15.94,1.579,false,false
13245,206300,40930000000,56850000,61.64,50.25,1.236,false,false
13247,93390,19290000000,21850000,20.23,37.85,0.8977,false,false
13249,4547,977200000,1189000,10.62,17.05,0.7763,false,false
13251,13970,3083000000,9546000,85.56,36.8,1.518,true,false
13253,9105,2483000000,8890000,47.84,33.21,1.127,false,false
13255,67250,13510000000,13710000,29.48,51.81,0.9743,false,false
13257,26720,6441000000,8328000,71.79,42.33,1.345,false,false
13259,5305,1222000000,1779000,99.24,1.113,1.931,false,false
13261,29570,7300000000,11800000,88.68,45.39,1.551,false,false
13263,5719,1188000000,1379000,97.77,8.238,1.847,false,false
13265,1554,392200000,601200,95.32,11.45,1.763,false,false
13267,22740,5189000000,20010000,75.95,16.22,1.426,false,false
13269,7801,1633000000,2859000,94.56,7.093,1.78,false,false
13271,12230,3035000000,5130000,87.85,5.375,1.648,false,false
13273,9136,2156000000,4702000,77.13,32.12,1.417,false,false
13275,45780,12310000000,20160000,70.36,61.93,1.312,false,false
13277,41300,11270000000,16290000,56.68,40.97,1.199,false,false
13279,26960,6565000000,10850000,65.49,29.55,1.289,false,false
13281,12480,3580000000,7786000,96.82,57.32,1.65,false,false
13283,6396,1061000000,2043000,39.09,13.65,1.065,false,false
13285,69340,16160000000,17340000,65.55,45.42,1.276,false,false
13287,8965,1858000000,4311000,89.85,54.13,1.555,false,false
13289,7996,1635000000,2699000,96.06,47.11,1.667,false,false
13291,24620,5713000000,11630000,85.46,21.09,1.547,false,false
13293,27680,5571000000,6089000,48.03,39.12,1.124,false,false
13295,67610,10610000000,29800000,40.74,20.87,1.074,false,false
13297,96630,17560000000,21520000,18.92,45.29,0.8833,false,false
13299,36210,8201000000,12080000,78.05,81.17,1.369,false,false
13301,5214,1477000000,1877000,97.68,22.55,1.767,false,false
13303,19920,4873000000,6136000,73.73,26.91,1.382,false,false
13305,30030,4980000000,10950000,72.3,48.51,1.344,true,false
13307,2324,810900000,1564000,81.81,9.256,1.529,false,false
13309,7437,1046000000,2163000,90.39,6.17,1.693,false,false
13311,27990,6773000000,14160000,40.2,23.25,1.068,false,false
13313,102700,21800000000,37880000,59.03,12.02,1.245,false,false
13315,8740,1394000000,4201000,72.77,23.03,1.379,false,false
13317,9516,2540000000,3784000,82.35,12.44,1.521,false,false
13319,8860,1777000000,2752000,47.11,35.11,1.119,false,false
13321,20680,3044000000,8562000,74.84,19.82,1.407,false,false
15001,200500,39830000000,365000000,56.77,56.68,1.189,true,true
15003,1014000,165100000000,517300000,25.89,62.63,0.9404,true,true
15005,82,92530000,260400,78.53,99.94,1.303,true,true
15007,73140,16320000000,60860000,22.58,85.08,0.9078,true,true
15009,164600,34490000000,132200000,41.28,86.42,1.05,true,true
16001,494800,93100000000,115600000,10.62,92.24,0.6292,false,false
16003,4357,1649000000,10120000,60.56,8.588,1.267,false,false
16005,86990,15610000000,31340000,17.91,59.16,0.8661,false,false
16007,6369,1886000000,4931000,10.62,42.94,0.7557,false,false
16009,9494,2422000000,6448000,52.13,18.77,1.171,false,false
16011,47920,10600000000,23100000,27.13,27.96,0.9615,false,false
16013,24250,9066000000,28220000,21.5,27.45,0.9133,false,false
16015,7582,2180000000,16040000,33.27,13.23,1.017,false,false
16017,46950,12270000000,35370000,44.94,33.72,1.102,false,false
16019,123900,28950000000,64700000,12.18,92.4,0.784,false,false
16021,12050,3226000000,6823000,65.11,5.216,1.328,false,false
16023,2574,1110000000,2709000,45.71,13.17,1.121,false,false
16025,1059,475100000,3106000,46.34,36.99,1.111,false,false
16027,230900,38930000000,36090000,18.45,42.37,0.8774,false,false
16029,7026,2217000000,4874000,13.39,14.85,0.828,false,false
16031,24360,8502000000,15610000,22.42,20.83,0.9219,false,false
16033,783,314000000,1443000,10.62,0.159,0.8143,false,false
16035,8728,2462000000,10210000,81.01,9.288,1.515,false,false
16037,4271,2296000000,10610000,91.6,9.955,1.688,false,false
16039,28530,5413000000,21740000,12.18,8.079,0.8158,false,false
16041,14180,2728000000,5413000,10.62,22.9,0.7719,false,false
16043,13340,5439000000,16110000,10.62,17.78,0.7754,false,false
16045,19100,3402000000,11150000,36.07,29.2,1.032,false,false
16047,15580,6006000000,8398000,36.77,3.435,1.061,false,false
16049,16440,7406000000,31240000,64.57,9.097,1.31,false,false
16051,30820,6207000000,17200000,10.62,39.73,0.758,false,false
16053,24210,5598000000,5755000,68.86,3.085,1.381,false,false
16055,171300,39290000000,45370000,23.41,46.6,0.923,false,false
16057,39510,11460000000,13250000,14.95,43.07,0.8398,false,false
16059,7951,2676000000,11390000,51.43,4.962,1.187,false,false
16061,3530,1428000000,2049000,60.81,3.403,1.287,false,false
16063,5117,1530000000,4032000,46.56,1.018,1.162,false,false
16065,52900,10430000000,22470000,25.89,57.76,0.9409,false,false
16067,21580,5469000000,7599000,31.74,5.598,1.013,false,false
16069,42060,10890000000,15060000,10.62,55.31,0.7358,false,false
16071,4563,995900000,2122000,10.62,24.62,0.7697,false,false
16073,11870,2778000000,8495000,86.23,0.9542,1.719,false,false
16075,25360,5742000000,7993000,15.43,11.07,0.8542,false,false
16077,7876,2608000000,7053000,25.06,2.067,0.9621,false,false
16079,13150,3817000000,20030000,53.44,9.86,1.197,false,false
16081,11610,4989000000,12150000,13.39,23.09,0.8243,false,false
16083,89970,17480000000,16550000,24.9,47.14,0.9358,false,false
16085,11620,5578000000,19550000,32.03,64.15,0.9906,false,false
16087,10480,3228000000,7454000,69.97,6.997,1.38,false,false
17001,65680,9129000000,25890000,29.64,92.02,0.96,false,false
17003,5231,1609000000,9540000,86.77,42.43,1.53,false,false
17005,16720,4453000000,11150000,43.73,76.78,1.071,false,false
17007,53400,13780000000,21380000,27.89,72.23,0.9529,false,false
17009,6230,747100000,3164000,33.56,71.09,0.9976,false,false
17011,33210,16590000000,22420000,41.7,80.09,1.057,false,false
17013,4437,735000000,4084000,17.78,74.97,0.8622,false,false
17015,15690,5731000000,10850000,55.38,69.4,1.167,false,false
17017,13040,1634000000,12180000,38.74,76.65,1.035,false,false
17019,205800,43720000000,93300000,30.85,86.29,0.9733,false,false
17021,34000,9270000000,21880000,17.05,84.99,0.8522,false,false
17023,15440,4743000000,8836000,42.68,67.11,1.068,false,false
17025,13270,4765000000,11880000,52.04,88.07,1.13,false,false
17027,36800,9949000000,27590000,27.64,88.77,0.9455,false,false
17029,46820,13680000000,30840000,30.63,73.95,0.978,false,false
17031,5273000,1003000000000,2424000000,61.74,73.28,1.22,true,false
17033,18680,6486000000,14190000,17.24,75.51,0.8569,false,false
17035,10420,2817000000,7399000,63.23,88.14,1.22,false,false
17037,100400,29390000000,47410000,29.2,75.86,0.9639,false,false
17039,15520,4019000000,9546000,41.19,95.2,1.042,false,false
17041,19720,5225000000,19700000,57.92,63.14,1.195,false,false
17043,932400,251500000000,366000000,15.81,71.76,0.8433,false,false
17045,16860,6433000000,11700000,32.57,70.26,0.9918,false,false
17047,6245,2019000000,6224000,84.1,61.55,1.459,false,false
17049,34650,10270000000,20410000,22.96,95.04,0.906,false,false
17051,21490,6287000000,15130000,45.48,92.43,1.076,false,false
17053,13520,4660000000,8829000,39.22,91.79,1.029,false,false
17055,37780,9714000000,31930000,83.3,68.83,1.441,false,false
17057,33570,13380000000,21230000,35.94,77.61,1.014,false,false
17059,4943,1798000000,6873000,91.28,17.18,1.648,false,false
17061,11980,1524000000,6062000,27.39,67.62,0.9508,false,false
17063,52480,16590000000,50140000,10.62,99.49,0.5345,false,false
17065,7953,4474000000,12460000,15.81,75.13,0.8426,false,false
17067,17590,1989000000,8378000,64.82,61.35,1.257,false,false
17069,3643,1000000000,3597000,58.91,25.45,1.229,false,false
17071,6382,1017000000,4907000,77.07,37.12,1.411,false,false
17073,49270,11880000000,24360000,14.76,83.81,0.8276,false,false
17075,27070,9823000000,33920000,33.97,65.46,1.004,false,false
17077,52910,13410000000,49970000,76.59,65.2,1.372,false,false
17079,9278,3927000000,9966000,11.39,74.62,0.7715,false,false
17081,37080,13690000000,34140000,52.83,79.1,1.141,false,false
17083,21500,2797000000,10840000,10.62,82.82,0.6741,false,false
17085,22020,9968000000,15620000,48.79,59.54,1.12,false,false
17087,13300,3576000000,11940000,81.97,47.55,1.454,false,false
17089,516200,123900000000,198100000,16.98,63.74,0.8572,false,false
17091,107400,30590000000,68160000,49.97,83.72,1.116,false,false
17093,131900,35830000000,74820000,10.62,96.02,0.5952,false,false
17095,49890,6188000000,17950000,49.81,66,1.125,false,false
17097,713500,185500000000,266500000,14.06,78.05,0.8192,true,false
17099,109600,34670000000,60540000,38.93,90.65,1.028,false,false
17101,15270,3964000000,13680000,57.35,47.3,1.2,false,false
17103,34120,11060000000,20640000,23.16,82.73,0.913,false,false
17105,35800,11210000000,32770000,30.44,90.04,0.968,false,false
17107,27960,8782000000,20300000,38.36,82.19,1.029,false,false
17109,27240,3352000000,10050000,61.86,74.33,1.221,false,false
17111,310200,88490000000,142500000,10.62,84,0.6699,false,false
17113,170900,38940000000,81320000,15.08,95.45,0.8258,false,false
17115,103900,23960000000,47010000,50.76,90.97,1.117,false,false
17117,44940,18990000000,38670000,50.7,72.74,1.13,false,false
17119,265700,60650000000,154900000,25.89,86.2,0.9325,false,false
17121,37690,12420000000,30880000,68.58,96.5,1.254,false,false
17123,11740,4881000000,8705000,45.71,92.05,1.078,false,false
17125,13070,4603000000,12310000,52.93,68.73,1.147,false,false
17127,14130,3871000000,18520000,62.18,28.09,1.259,false,false
17129,12280,4494000000,8083000,62.09,83.49,1.214,false,false
17131,15680,1647000000,6943000,10.62,85.69,0.662,false,false
17133,34900,7894000000,22600000,10.62,94.94,0.6059,false,false
17135,28280,10150000000,22150000,55.38,76.24,1.163,false,false
17137,32910,7336000000,28460000,46.02,78.15,1.089,false,false
17139,14520,3316000000,10410000,81.17,60.43,1.429,false,false
17141,51740,22560000000,36150000,17.46,86.07,0.8562,false,false
17143,181700,44150000000,84660000,49.97,93.58,1.108,false,false
17145,20920,7464000000,26000000,64.06,82.22,1.234,false,false
17147,16660,4770000000,12620000,24.62,88.9,0.921,false,false
17149,14720,1801000000,9650000,41.89,54.77,1.068,false,false
17151,3760,1594000000,5445000,47.49,8.874,1.143,false,false
17153,5180,1114000000,10810000,82.41,16.54,1.513,false,false
17155,5637,3294000000,4729000,34.76,79.9,1.006,false,false
17157,30150,11370000000,35390000,55.76,80.18,1.164,false,false
17159,15810,5816000000,12270000,66.86,88.3,1.253,false,false
17161,144600,17090000000,45450000,60.24,87.25,1.197,false,false
17163,257200,61940000000,174600000,37.85,74.94,1.028,false,false
17165,23690,6006000000,20390000,84.7,61.45,1.468,false,false
17167,196200,63770000000,114800000,32.03,92.21,0.9795,false,false
17169,6902,866600000,4069000,71.56,63.1,1.324,false,false
17171,4937,501100000,3708000,10.62,82.76,0.6754,false,false
17173,20970,6543000000,19820000,21.02,81.65,0.891,false,false
17175,5400,1995000000,4553000,20.23,83.24,0.8864,false,false
17177,44600,19500000000,28900000,56.68,68.61,1.177,false,false
17179,131300,32080000000,60020000,23.22,94.5,0.9089,false,false
17181,17220,3312000000,14840000,68.54,56.46,1.296,false,false
17183,74160,17200000000,32270000,70.2,86.99,1.284,false,false
17185,11350,2843000000,7606000,52.61,56.23,1.153,false,false
17187,16840,1989000000,7023000,22.77,90.62,0.9075,false,false
17189,13760,5349000000,18390000,42.11,98.51,1.042,false,false
17191,16160,4266000000,13380000,32.03,53.66,0.9933,false,false
17193,13870,5197000000,14920000,66.25,78.59,1.257,false,false
17195,55640,13530000000,24610000,43.64,81.71,1.069,false,false
17197,696100,210300000000,348100000,13.39,92.37,0.8089,false,false
17199,67100,16140000000,52510000,55.38,78.18,1.161,false,false
17201,285200,68330000000,121600000,38.93,68.54,1.04,false,false
17203,38460,11450000000,21880000,10.62,96.06,0.5939,false,false
18001,35790,7991000000,11850000,85.15,45.01,1.5,false,false
18003,385200,76950000000,97280000,35.53,78.4,1.011,false,false
18005,82160,19880000000,33600000,23.06,78.53,0.9136,false,false
18007,8719,2344000000,3320000,28.31,67.94,0.9577,false,false
18009,12110,2770000000,4149000,51.53,90.08,1.123,false,false
18011,70780,18220000000,25490000,10.62,98.28,0.5598,false,false
18013,15480,3407000000,6781000,47.42,59.7,1.109,false,false
18015,20290,5909000000,12320000,13.39,67.43,0.8154,false,false
18017,37850,8258000000,15530000,68.67,71.53,1.285,false,false
18019,121000,24230000000,54370000,17.78,65.43,0.8639,false,false
18021,26460,5959000000,10580000,19.72,76.94,0.883,false,false
18023,33180,6123000000,11040000,25.6,64.69,0.9374,false,false
18025,10520,2213000000,5908000,83.78,19.24,1.527,false,false
18027,33360,9208000000,15060000,77.64,39.95,1.414,false,false
18029,50660,10880000000,18610000,12.18,48.63,0.8031,false,false
18031,26440,7004000000,12230000,10.62,78.72,0.684,false,false
18033,43220,11250000000,13430000,35.62,94.31,1.004,false,false
18035,111900,25260000000,33580000,49.33,82.41,1.112,false,false
18037,43630,13860000000,22680000,29.23,91.95,0.9561,false,false
18039,207000,50420000000,49300000,45.32,61.13,1.091,false,false
18041,23400,5161000000,9800000,51.78,57.73,1.145,false,false
18043,80440,16500000000,37450000,29.07,69.37,0.9646,false,false
18045,16460,3861000000,8216000,28.09,46.12,0.9641,false,false
18047,22780,5283000000,12620000,21.22,43.13,0.9069,false,false
18049,20480,4538000000,7008000,45.32,74.84,1.085,false,false
