fips,events_per_customer_year,p_ge_1d,p_ge_3d,p_ge_7d,p_ge_14d,median_hours,p90_hours,years_covered,years_of_data,duration_basis,events_per_year,events,customers,customer_hours_per_customer_year,share_customer_hours_in_events,longest_event_hours
30109,0.892,0.1349,0.004599,0,0,2.5,24.75,2017-2025,4.333,county,4.385,19,675,5.159,0.9788,75.5
30111,0.48,0.003195,0,0,0,2.25,6,2019-2025,6.083,county,17.42,106,77610,2.361,0.6318,32
31003,0.1674,0.08829,0.0222,0,0,1.75,19.75,2014-2025,2.917,state,2.743,8,3462,0.4809,0.8641,4.5
31013,0,0.08829,0.0222,0,0,1.75,19.75,2023-2024,1.917,state,0,0,8277,0,0,0
31015,0.7231,0,0,0,0,3.5,4.25,2015-2025,3.917,county,2.809,11,1340,2.29,0.9757,7
31017,0.3035,0,0,0,0,1.5,2,2014-2025,5.083,county,2.951,15,3604,0.5298,0.8495,9.5
31019,0.1604,0,0,0,0,1,2.75,2014-2025,6,county,4.5,27,35220,0.4839,0.5581,13
31021,0.3725,0.08277,0.00165,0,0,3,16.75,2014-2025,5.917,county,2.197,13,3574,2.559,0.9447,73
31023,0,0.08829,0.0222,0,0,1.75,19.75,2023-2025,2.5,state,0,0,6787,0.0971,0,0
31025,1.126,0.05489,0.01373,0,0,2.25,16.75,2014-2025,6.083,county,10.85,66,12380,8.334,0.8811,142.8
31027,0.02587,0.08829,0.0222,0,0,1.75,19.75,2014-2025,4,state,0.5,2,5363,0.1188,0.2317,1.5
31031,0.1949,0.1031,0,0,0,2.25,24.75,2015-2025,3.667,county,5.182,19,4043,2.11,0.512,32
31037,0.06804,0.2486,0.1243,0,0,3.75,97,2015-2025,5.5,county,2,11,6814,1.656,0.93,140.8
31043,0.1667,0,0,0,0,1.5,3,2014-2025,6,county,3,18,17050,0.5318,0.547,9
31045,0.5911,0.001624,0,0,0,2.25,7.75,2014-2025,6,county,3.833,23,5555,2.122,0.8675,35.75
31047,0.07126,0.08829,0.0222,0,0,1.75,19.75,2014-2025,5.917,state,1.521,9,12040,0.3079,0.4122,4.25
31049,0.3389,0,0,0,0,1.5,3.25,2014-2025,5.583,county,2.507,14,1065,0.9,0.6455,7.5
31051,0.4384,0.08829,0.0222,0,0,1.75,19.75,2014-2025,3.167,state,1.895,6,2215,1.087,0.9547,4.75
31053,0.1513,0.2847,0.08368,0,0,2,65.5,2015-2025,5.667,county,3.176,18,26030,3.062,0.896,158.8
31055,0.7436,0.1015,0.03297,0,0,1.5,24.25,2015-2025,5.667,county,8.294,47,261900,8.559,0.8359,168.8
31059,0.2353,0.1202,0,0,0,1,24,2014-2025,5.75,county,2.087,12,3217,1.417,0.8511,32
31065,0.1121,0.08829,0.0222,0,0,1.75,19.75,2015-2025,4.083,state,0.7347,3,3205,0.4105,0.7908,4.75
31067,0.7632,0,0,0,0,1.75,5,2023-2025,3,county,15.33,46,9154,3.046,0.6157,24.5
31069,1.476,0,0,0,0,1,3.25,2014-2025,5.667,county,6.529,37,1392,2.356,0.8769,14.5
31079,0,0.08829,0.0222,0,0,1.75,19.75,2023-2025,2.5,state,0,0,38620,0.01862,0,0
31081,0.5047,0,0,0,0,1.25,6.75,2014-2025,5.667,county,2.118,12,4863,1.306,0.8672,19
31083,0.6567,0,0,0,0,1.5,2.5,2015-2025,4.667,county,3.429,16,2690,1.152,0.8904,4.75
31089,0.1788,0,0,0,0,1.5,6.5,2014-2025,5.667,county,2.471,14,8581,0.5047,0.7942,8
31093,0,0.08829,0.0222,0,0,1.75,19.75,2023-2025,2.333,state,0,0,4588,0.04682,0,0
31095,1.312,0,0,0,0,2,4.25,2023-2025,3,county,23.33,70,3690,4.179,0.7469,29.25
31097,1.093,0,0,0,0,2.75,5.75,2014-2025,6,county,17,102,2243,4.227,0.8871,19.5
31101,0.1354,0.08829,0.0222,0,0,1.75,19.75,2014-2025,5.833,state,1.543,9,7643,0.4464,0.6858,8
31103,0,0.08829,0.0222,0,0,1.75,19.75,2023-2025,2.417,state,0,0,686,0.03996,0,0
31107,0.1556,0.08829,0.0222,0,0,1.75,19.75,2014-2025,4.75,state,1.895,9,7968,0.3689,0.8838,3.75
31109,0.03002,0.08829,0.0222,0,0,1.75,19.75,2023-2025,3,state,1.333,4,165000,0.7249,0.758,72.75
31111,0,0.08829,0.0222,0,0,1.75,19.75,2014-2025,5.25,state,0,0,23520,0.01293,0,0
31119,0.08756,0,0,0,0,1.25,2.5,2014-2025,6,county,1.667,10,21860,0.279,0.48,5.25
31123,0.1182,0.08829,0.0222,0,0,1.75,19.75,2014-2025,4.333,state,2.077,9,3740,0.4643,0.8149,16.5
31127,0.4445,0,0,0,0,3,6.5,2015-2025,5.667,county,10.59,60,2851,2.152,0.753,24.5
31131,0.1935,0.003781,0,0,0,3,11.5,2015-2025,5.667,county,6.529,37,9649,1.438,0.6521,27
31133,1.578,0.009269,0,0,0,3,5.75,2014-2025,5.917,county,16.39,97,1271,6.274,0.9193,83.25
31135,0.1313,0,0,0,0,1.75,3.75,2014-2025,5,county,2,10,1727,0.4544,0.6203,5.75
31139,0.2186,0.08829,0.0222,0,0,1.75,19.75,2023-2025,2.917,state,2.4,7,3197,0.512,0.7145,4.25
31145,0.1264,0.08829,0.0222,0,0,1.75,19.75,2014-2025,6,state,1.167,7,8983,0.2824,0.5361,3.75
31147,0.4774,0,0,0,0,2.5,6.25,2014-2025,6,county,7.833,47,5162,1.88,0.7758,24
31149,0.2346,0.08829,0.0222,0,0,1.75,19.75,2015-2025,4.167,state,1.44,6,1374,0.4099,0.722,1.5
31151,1.285,0.1059,0.00495,0,0,2.5,27,2023-2025,3,county,17.33,52,5137,11.59,0.8641,115.2
31153,0.9618,0.08032,0.02095,0,0,1.25,19.5,2015-2025,5.667,county,13.06,74,77050,8.401,0.8993,145.5
31155,1.348,0.2246,0.005991,0,0,2.75,31.5,2015-2025,5.667,county,15.35,87,10400,16.68,0.9436,145.2
31157,0.1818,0,0,0,0,1.25,4,2014-2025,6,county,3.167,19,21720,0.6732,0.5385,24
31159,1.123,0.2254,0.01405,0,0,2.75,32.25,2014-2025,5.417,county,13.29,72,6576,14.96,0.9186,143.5
31161,0.8087,0,0,0,0,1.75,4.75,2014-2025,6,county,8.5,51,3062,2.323,0.8026,16.5
31163,0.2676,0,0,0,0,4.5,10.75,2023-2025,3,county,3.667,11,2413,1.575,0.9726,11.5
31165,8.895,0.00533,0,0,0,1.25,4,2023-2025,3,county,18.67,56,450,25.16,0.891,55
31169,3.032,0.05978,0.001978,0,0,2.5,14.75,2023-2025,3,county,42.67,128,2056,21.09,0.8709,92.75
31173,0.1234,0,0,0,0,3.75,5.75,2015-2025,4.333,county,3,13,3240,0.5484,0.8468,13.5
31177,3.059,0.04935,0.006429,0,0,2.5,13,2015-2025,5.667,county,15.35,87,8327,18.83,0.9064,143.8
31185,0.2112,0.03138,0,0,0,3,14.75,2014-2025,6,county,3,18,10590,1.673,0.8645,111.2
32001,0.9292,0.003106,0.003106,0,0,1.25,3.25,2015-2025,10.58,county,10.96,116,12210,2.673,0.7548,112.2
32003,0.07182,0.007904,0,0,0,2,8,2015-2025,10.58,county,3.78,40,1009000,1.15,0.2164,28.25
32005,1.879,0.0211,0.000346,0,0,2.25,6.5,2015-2025,10.58,county,21.07,223,24120,8.379,0.8427,178
32007,1.426,0.0002611,0,0,0,1.5,3,2015-2025,10.58,county,17.95,190,19030,3.573,0.7268,51.75
32009,4.19,0,0,0,0,3,9.75,2015-2025,10.08,county,7.835,79,485,18.72,0.9375,31.75
32011,0.5577,0.006586,0.005645,0.005645,0,3,9.75,2015-2025,9.833,county,7.729,76,1938,3.07,0.9512,171.5
32013,2.078,0.005477,0.004645,0,0,1.5,5.75,2015-2025,10.58,county,23.43,248,9456,7.134,0.8693,160
32015,3.171,0.003316,0.0003595,0,0,2,7.25,2015-2025,10.58,county,28.91,306,2984,11.43,0.897,171.5
32017,0,0.01079,0.00117,0.00001307,0,1.75,6.5,2019-2020,0.9167,state,0,0,1645,0.09865,0,0
32019,0.9867,0.009108,0.002035,0,0,1.75,5.25,2015-2025,10.58,county,18.05,191,28140,3.845,0.7571,100.5
32021,2.992,0.00001423,0,0,0,2.25,7,2015-2025,10.58,county,16.16,171,2219,10.37,0.9335,35.5
32023,0.3472,0,0,0,0,2,5,2015-2025,10.5,county,8,84,26900,1.471,0.6199,20.25
32027,1.678,0,0,0,0,2,7.5,2015-2025,10.58,county,16.72,177,2671,6.086,0.8448,16.25
32029,0.2689,0.01079,0,0,0,2.25,6.75,2015-2025,10,county,4.2,42,6273,1.358,0.7777,78.5
32031,0.7299,0.01331,0.001681,0,0,1.75,6.5,2015-2025,10.58,county,26.65,282,244300,3.995,0.6083,160.2
32033,0,0.01079,0.00117,0.00001307,0,1.75,6.5,2019-2020,1.167,state,0,0,5695,0.05501,0,0
32510,0.5645,0.01829,0,0,0,1.75,7.25,2015-2025,10.58,county,9.165,97,30610,2.961,0.6754,99
33001,1.653,0.08304,0.009066,0.002,0.0004545,2.5,21.75,2014-2025,11.08,county,22.38,248,32430,15.23,0.8766,593
33003,2.764,0.0613,0.006897,0.0001971,0,2.25,15,2014-2025,11.08,county,35.82,397,26010,19.55,0.894,374.2
33005,1.011,0.1012,0.0005756,0,0,3.5,24.5,2014-2025,11.17,county,19.34,216,36010,9.82,0.8585,91
33007,1.203,0.03882,0.006318,0,0,2.5,10.5,2014-2025,11.08,county,21.2,235,24040,7.187,0.8837,132.5
33009,1.113,0.04754,0.003014,0,0,2.5,12.75,2014-2025,11.17,county,22.39,250,49900,7.358,0.8281,113.2
33011,0.4116,0.1907,0.001373,0,0,5.5,36.25,2014-2025,10.92,county,9.618,105,196400,6.159,0.8214,89
33013,0.6395,0.1171,0.002705,0,0,3.25,28,2014-2025,11.08,county,12.9,143,115900,6.909,0.8423,108.5
33015,0.7323,0.08789,0.003369,0,0,3.5,21.75,2014-2025,11.17,county,13.07,146,154000,7.621,0.8233,112.8
33017,0.5016,0.168,0.005733,0,0,3.25,32.5,2014-2025,11.08,county,11.1,123,89740,6.117,0.8773,109
33019,2.376,0.03298,0.0007697,0,0,2.25,12.75,2014-2025,11.17,county,31.34,350,20080,12.47,0.916,113.5
34001,0.2615,0.08359,0.007218,0,0,2.25,21.75,2014-2025,11.17,county,7.791,87,167200,2.782,0.6639,105.5
34003,0.2287,0.1112,0.04033,0,0,2.25,29,2014-2025,11.17,county,4.209,47,418400,3.291,0.6474,133
34005,0.4696,0.1372,0.01314,0,0,3,28.25,2014-2025,11.17,county,10.84,121,208500,6.251,0.7485,121.2
34007,0.2973,0.143,0.02189,0,0,2.75,29.5,2014-2025,11.17,county,8.776,98,243300,4.344,0.7143,131
34009,1.342,0.04324,0.001806,0,0,1.5,8.75,2014-2025,11.17,county,20.24,226,56100,6.673,0.817,105.8
34011,0.3418,0.03352,0,0,0,1.75,16.5,2014-2025,11.17,county,9.045,101,82840,2.531,0.7219,95.5
34013,0.125,0.1225,0.04859,0,0,2.25,31.25,2014-2025,11.17,county,3.582,40,386900,3.067,0.4762,148.5
34015,0.3562,0.1349,0.04515,0,0,2.75,41,2014-2025,11.17,county,9.582,107,162700,5.265,0.7944,151.5
34017,0.1336,0.03435,0,0,0,1.25,4.25,2014-2025,11.17,county,4.567,51,299600,1.177,0.3675,82.75
34019,1.886,0.06802,0.01554,0,0,2.5,16,2015-2025,10.67,county,41.44,442,66970,15.74,0.8154,142.8
34021,0.2937,0.08429,0,0,0,2,20.5,2014-2025,11.17,county,7.791,87,193700,3.069,0.6193,101
34023,0.1898,0.08284,0.004216,0,0,2.25,21.75,2014-2025,11.17,county,7.164,80,406700,2.542,0.5152,107
34025,0.5466,0.1168,0.03466,0,0,2.75,28,2015-2025,10.42,county,16.13,168,345700,7.598,0.7275,128.8
34027,1.176,0.1053,0.03433,0,0,2.25,24.75,2014-2025,11.17,county,31.61,353,189600,13.51,0.7805,163.2
34029,0.7184,0.05084,0.0007972,0,0,2,14.75,2014-2025,11.17,county,19.34,216,327300,5.708,0.6845,104.5
34031,0.4018,0.05799,0.02495,0,0,1.5,11.25,2014-2025,11.17,county,12.81,143,177200,4.25,0.5873,137.2
34033,0.9355,0.0504,0.005818,0,0,1.5,13.75,2014-2025,11.17,county,17.37,194,36570,6.113,0.8173,139
34035,0.3582,0.09297,0.02217,0,0,2.5,21,2014-2025,11.17,county,12.36,138,172500,4.552,0.6533,160.5
34037,3.06,0.06668,0.01281,0,0,2,11.5,2014-2025,11,county,50.64,557,56350,21.64,0.8775,133.8
34039,0.2345,0.1067,0.01584,0,0,1.75,26.75,2014-2025,11.17,county,7.254,81,259700,3.234,0.6083,130.2
34041,1.729,0.05673,0.01285,0,0,2.25,14.25,2015-2025,10.42,county,38.98,406,55610,13.23,0.8047,120
35001,0.2385,0.007872,0,0,0,1.75,5,2015-2025,10.67,county,6.844,73,364400,1.793,0.3875,67.5
35003,1.469,0.0588,0,0,0,2.25,11.5,2014-2025,8.75,county,8.8,77,2458,9.092,0.9597,69.5
35005,0.3687,0,0,0,0,1.5,5,2014-2025,10.42,county,9.216,96,46340,1.555,0.5865,28.75
35006,0.4863,0,0,0,0,1.75,4.5,2022-2025,2.583,county,10.06,26,8124,1.616,0.7174,11
35009,0.4961,0.005963,0,0,0,2,8.75,2014-2025,10.42,county,6.912,72,33330,2.065,0.8462,34.5
35011,0.4244,0.001574,0,0,0,2.75,9,2017-2025,8.083,county,9.155,74,741,3.085,0.5657,41.5
35013,0.7482,0.0004756,0,0,0,1.75,4.25,2014-2025,11.17,county,17.37,194,101900,2.483,0.699,34
35015,0.9546,0,0,0,0,1.5,3.75,2014-2025,10.42,county,20.16,210,28540,3.012,0.6282,43.5
35017,1.547,0.00148,0.00148,0,0,2,5.5,2015-2025,10.67,county,22.59,241,15360,5.312,0.8638,154.8
35019,1.346,0.003019,0,0,0,2.5,7,2017-2025,8.583,county,22.02,189,1548,5.694,0.8721,91.25
35023,0.8232,0,0,0,0,1.5,3.25,2015-2025,9.667,county,8.069,78,2651,1.77,0.8881,10.75
35025,0.3908,0.003473,0,0,0,1.75,6.5,2014-2025,10.42,county,11.52,120,46960,2.381,0.4777,59.5
35027,3.055,0.07527,0.01157,0,0,1.5,10,2015-2025,10.67,county,24.38,260,9031,19.76,0.9212,399
35028,0,0.007904,0.000623,0,0,1.75,5.5,2022-2024,2.75,state,0,0,11400,0,0,0
35029,0.4291,0,0,0,0,1.75,4.25,2014-2025,10.92,county,7.237,79,16020,1.408,0.645,14
35031,0.1431,0,0,0,0,1.75,3,2019-2025,5.667,county,2.294,13,20910,0.5829,0.5992,14
35033,0,0.007904,0.000623,0,0,1.75,5.5,2022-2024,2.583,state,0,0,2091,0,0,0
35035,0.9386,0.0003455,0,0,0,1.75,4.25,2014-2025,11,county,15.18,167,23830,3.016,0.7082,42
35037,0.6597,0.00009323,0,0,0,2.5,18.5,2014-2025,10.42,county,3.168,33,4683,3.16,0.9332,35.75
35039,3.423,0.008962,0,0,0,2,7.5,2018-2025,6.833,county,43.76,299,14080,13.09,0.9011,79.75
35041,0.1626,0,0,0,0,1.25,5.25,2014-2025,10.42,county,2.976,31,14810,0.556,0.6707,25.5
35043,0.6811,0.002688,0,0,0,2,7,2015-2025,10.67,county,15.28,163,60720,3.265,0.6618,70
35045,0.6919,0.004292,0,0,0,1.75,5.5,2018-2025,6.417,county,20.42,131,60290,2.843,0.6702,52.75
35047,0.9803,0,0,0,0,2,5,2015-2025,10.67,county,6.375,68,11790,3.132,0.8028,18
35049,0.834,0.008386,0,0,0,2,6,2015-2025,10.67,county,17.53,187,78870,3.655,0.6634,57.75
35051,0.01066,0.007904,0.000623,0,0,1.75,5.5,2015-2025,7.917,state,0.2526,2,5285,0.0639,0.1948,1.75
35053,0.03909,0,0,0,0,2,4.75,2015-2025,8.5,county,2,17,9451,0.2955,0.3114,8
35055,0,0.007904,0.000623,0,0,1.75,5.5,2022-2024,2.583,state,0,0,28790,0,0,0
35057,3.623,0.004267,0,0,0,1.75,5.5,2017-2025,8.667,county,44.42,385,6851,11.52,0.8519,54.75
35059,1.87,0,0,0,0,1.75,16.25,2015-2025,9.75,county,3.385,33,1463,8.731,0.9443,19
35061,0.8674,0.005921,0,0,0,2,6.5,2015-2025,10.67,county,13.5,144,35690,3.603,0.6824,60.25
36001,0.5434,0.07297,0,0,0,2.5,17.75,2014-2025,11.17,county,18.72,209,185600,4.8,0.6886,95.5
36003,1.149,0.02914,0.002117,0,0,2.5,8.75,2014-2025,11.17,county,25.43,284,27500,6.844,0.7756,96.25
36005,0.01493,0.0657,0.01193,0.0006545,0,2.5,17.25,2014-2025,11.17,state,0.6269,7,525400,0.7601,0.4821,149.2
36007,0.724,0.04915,0.0008958,0,0,2,13.5,2014-2025,11.17,county,19.16,214,113800,5.008,0.7886,90.5
36009,0.9561,0.0576,0.002942,0,0,2.25,12.75,2014-2025,11.17,county,20.33,227,31490,7.061,0.7922,104
36011,0.9569,0.01205,0,0,0,2,6.5,2014-2025,11.17,county,20.6,230,40430,4.479,0.739,52.25
36013,0.7561,0.02006,0,0,0,1.75,9,2014-2025,11.17,county,17.37,194,53400,3.758,0.7668,59
36015,0.7195,0.03207,0,0,0,2.25,7.25,2014-2025,11.17,county,22.03,246,45620,3.983,0.7567,67.5
36017,1.79,0.06117,0.001588,0,0,2.5,16,2014-2025,11.17,county,30.09,336,25000,12.52,0.88,112.5
36019,0.669,0.04809,0,0,0,1.75,10.75,2014-2025,11.17,county,18.63,208,44960,3.726,0.7898,73.25
36021,1.973,0.06594,0.0001532,0,0,2.5,19.25,2014-2025,11.17,county,30.99,346,30820,14.94,0.8545,84.25
36023,0.8543,0.01154,0,0,0,2,7.5,2014-2025,11.17,county,16.66,186,23940,3.759,0.7652,85
36025,1.728,0.05054,0.000281,0,0,3,13.5,2014-2025,11.17,county,33.58,375,23980,12.49,0.8598,92.75
36027,0.8335,0.1029,0.01146,0,0,3.25,24.5,2014-2025,11.17,county,26.51,296,150000,10.22,0.7389,124.5
36029,0.2226,0.08601,0.01173,0,0,3.5,22.5,2014-2025,11.17,county,7.612,85,521100,3.139,0.5965,107.8
36031,2.184,0.04456,0,0,0,2.75,12.5,2014-2025,11.17,county,32.15,359,23390,14.29,0.8932,88.5
36033,1.092,0.03462,0.00004158,0,0,2,9.25,2014-2025,11.17,county,21.22,237,23670,5.735,0.8233,88.5
36035,1.218,0.05154,0,0,0,3.25,15,2014-2025,11.17,county,21.94,245,26640,8.472,0.8848,66.25
36037,0.685,0.08893,0.0003756,0,0,2.25,21.5,2014-2025,11.17,county,11.91,133,29240,5.226,0.8496,84.5
36039,2.166,0.03525,0,0,0,2.25,11.5,2014-2025,11.17,county,40.93,457,23510,12.09,0.8539,81.5
36041,15.29,0.05413,0.001645,0,0,3.75,15.75,2014-2025,11.17,county,51.94,580,2561,106.7,0.981,85.5
36043,1.805,0.03732,0.0004326,0,0,2.5,11.25,2014-2025,11.17,county,25.43,284,27860,10.44,0.8608,93.5
36045,0.7807,0.02964,0.0003723,0,0,1.75,8.5,2014-2025,11.17,county,18.99,212,62240,4.159,0.7586,91.75
36047,0.006199,0.0657,0.01193,0.0006545,0,2.5,17.25,2014-2025,11.17,state,0.2687,3,998000,0.6035,0.1354,54.5
36049,1.705,0.02006,0,0,0,1.75,11,2014-2025,11.17,county,28.03,313,12630,8.157,0.8501,82.75
36051,0.6775,0.01713,0,0,0,2,7.75,2014-2025,11.17,county,15.22,170,33460,3.427,0.7595,91.25
36053,1.118,0.02432,0.0001979,0,0,2,8.75,2014-2025,11.17,county,24.81,277,34020,5.534,0.8077,86.5
36055,0.2556,0.1613,0.05384,0,0,3.75,47.5,2014-2025,11.17,county,8.328,93,314700,4.662,0.6811,150
36057,0.9379,0.03346,0,0,0,2,11,2014-2025,11.17,county,19.61,219,25000,4.946,0.8406,67.75
36059,0.106,0.276,0.1749,0.02369,0,7.25,101,2015-2025,10.67,county,3.375,36,454800,4.739,0.6578,209.5
36061,0,0.0657,0.01193,0.0006545,0,2.5,17.25,2014-2025,9.5,state,0,0,873200,0.1219,0,0
36063,0.5322,0.04485,0.0004659,0,0,2,10.25,2014-2025,11.17,county,16.3,182,106200,3.243,0.7783,80.25
36065,0.5808,0.05049,0.0008054,0,0,2,14,2014-2025,11.17,county,17.28,193,120800,4.463,0.7319,81.25
36067,0.4562,0.001519,0,0,0,1.75,5,2014-2025,11.17,county,18.63,208,192800,2.469,0.4803,46.25
36069,0.5335,0.003393,0,0,0,1.75,5.5,2014-2025,11.17,county,15.04,168,75980,2.575,0.5965,52
36071,0.6575,0.0713,0.005703,0,0,2.25,18,2014-2025,11.17,county,16.48,184,176500,6.594,0.6693,152
36073,1.095,0.08989,0.003083,0,0,2,21.5,2014-2025,11.17,county,19.43,217,20380,8.215,0.8875,90
36075,1.237,0.003387,0,0,0,1.75,7,2014-2025,11.17,county,26.69,298,57760,5.086,0.7403,50.5
36077,1.145,0.04607,0.002103,0,0,2.5,15.75,2014-2025,11.17,county,27.76,310,31300,7.824,0.8333,113.8
36079,2.102,0.1028,0.01799,0,0,2.5,24.5,2014-2025,11.17,county,39.04,436,47490,20.73,0.9041,143.2
36081,0.01122,0.0657,0.01193,0.0006545,0,2.5,17.25,2014-2025,11.17,state,0.4478,5,847200,1.061,0.4265,173.5
36083,1.046,0.05478,0,0,0,2.5,16.75,2014-2025,11.17,county,27.22,304,80330,7.642,0.7955,84
36085,0.1874,0.0757,0,0,0,2.25,15.5,2014-2025,9.5,county,5.895,56,170000,1.886,0.7041,132.5
36087,0.6927,0.04523,0.01143,0,0,1.5,7.75,2014-2025,11.17,county,8.776,98,133100,4.559,0.7126,154
36089,0.5903,0.04302,0,0,0,2,9.5,2014-2025,11.17,county,16.3,182,57540,3.824,0.7419,67.5
36091,1.366,0.03386,0.0005107,0,0,2.25,11,2014-2025,11.17,county,35.73,399,117700,8.034,0.8147,75.5
36093,0.9906,0.02597,0.0006818,0,0,1.75,6.75,2014-2025,11.17,county,24.09,269,78630,4.777,0.7798,75
36095,1.482,0.01894,0,0,0,2.75,11.75,2014-2025,11.17,county,23.01,257,14520,8.315,0.8437,71.75
36097,3.041,0.02713,0,0,0,2.75,7.5,2014-2025,11.17,county,38.6,431,7446,14.47,0.9272,92.75
36099,1.105,0.009931,0,0,0,2.25,5,2014-2025,11.17,county,19.7,220,17540,4.845,0.7671,66
36101,1.215,0.04071,0.002251,0,0,2.75,9.5,2014-2025,11.17,county,34.84,389,39160,7.888,0.7895,93.5
36103,0.1031,0.2749,0.1303,0.01322,0,7.5,92,2015-2025,10.67,county,2.344,25,657700,4.03,0.6534,199.8
36105,2.791,0.05698,0.009833,0,0,2.5,12.5,2014-2025,11.17,county,45.4,507,40510,19.63,0.8434,140
36107,1.88,0.03349,0.0002872,0,0,2,7.75,2014-2025,11.17,county,33.04,369,24210,9.365,0.8359,84
36109,0.7139,0.0105,0,0,0,2,7,2014-2025,11.17,county,17.91,200,63720,3.232,0.7445,62.75
36111,1.609,0.06628,0.005639,0,0,3,18.5,2014-2025,11.17,county,45.22,505,89470,15.3,0.7821,111.5
36113,1.991,0.07993,0,0,0,2.5,19.5,2014-2025,11.17,county,33.76,377,36390,15.63,0.8994,88.75
36115,1.853,0.02512,0,0,0,2.5,13,2014-2025,11.17,county,36.36,406,29150,11.01,0.8368,74.75
36117,0.8388,0.01754,0,0,0,2,6.25,2014-2025,11.17,county,23.1,258,55920,4.281,0.7306,73.5
36119,0.2938,0.1896,0.05613,0.001996,0,7.5,50.5,2014-2025,11.17,county,3.94,44,368700,7.188,0.776,198.2
36121,1.257,0.03713,0.00304,0,0,2.5,8.25,2014-2025,11.17,county,24,268,21390,6.738,0.8875,101.5
36123,2.063,0.01164,0,0,0,2.5,7,2014-2025,11.17,county,27.22,304,12530,9.101,0.8911,72.25
37001,1.145,0.02776,0.004211,0,0,2,8.5,2014-2025,11.17,county,23.19,259,67370,6.274,0.7998,99
37003,1.513,0.04665,0.006661,0,0,2.5,14,2014-2025,11.17,county,21.04,235,13760,10.48,0.877,178.2
37005,1.182,0.09258,0.003401,0,0,1.75,23.75,2015-2025,10.42,county,11.52,120,7617,9.763,0.9278,271.5
37007,4.51,0.02133,0,0,0,1.75,8.5,2014-2025,11.17,county,39.76,444,8266,18.85,0.9195,175.2
37009,1.379,0.1325,0.01807,0,0,3.25,28.5,2015-2025,10.42,county,12.48,130,17510,16.39,0.9347,389.5
37011,0.2621,0.04105,0.01971,0.01231,0,3,16.5,2015-2025,10.08,county,5.752,58,18990,2.78,0.8742,391.5
37013,1.275,0.06572,0.003149,0,0,2,18.5,2014-2025,11.17,county,18.27,204,19720,9.211,0.9225,180.2
37015,1.645,0.02183,0.000257,0,0,2.25,8.75,2014-2025,11.17,county,26.78,299,10160,8.181,0.8416,150.5
37017,1.865,0.1184,0.02918,0,0,2.25,30.25,2014-2025,11.17,county,20.69,231,11710,18.31,0.933,141.2
37019,1.063,0.105,0.01778,0.003999,0,1.5,30.25,2014-2025,11.17,county,13.52,151,82040,11.62,0.9243,230.8
37021,10.06,0.01689,0.004683,0,0,1,3.5,2014-2025,11.17,county,32.33,361,102900,27.9,0.8933,553
37023,1.086,0.1778,0.01898,0,0,4.25,48.75,2014-2025,11.17,county,18.9,211,35200,16.7,0.8974,344.5
37025,0.9213,0.01004,0.000421,0,0,2,8,2014-2025,11.17,county,22.12,247,76880,5.131,0.6692,86.75
37027,0.8686,0.1118,0.02056,0,0,3,28.75,2014-2025,11.17,county,15.49,173,43300,10.29,0.8824,312.5
37029,1.353,0.01979,0,0,0,1.5,10.25,2015-2025,10.75,county,12.93,139,6187,5.722,0.9068,89.25
37031,1.149,0.1307,0.04425,0.005518,0,2.75,24.75,2014-2025,11.17,county,16.57,185,39430,13.44,0.9127,199.2
37033,3.82,0.05304,0.005164,0,0,1.5,8.25,2014-2025,11.17,county,29.28,327,8507,20.68,0.8909,120.2
37035,0.9838,0.06855,0.01459,0,0,2.25,18.25,2014-2025,11.17,county,21.31,238,64440,8.852,0.8537,204.8
37037,3.657,0.01585,0.002696,0,0,1.25,6,2014-2025,11.17,county,37.34,417,31130,13.08,0.8611,138
37039,2.74,0.01273,0,0,0,2,7,2014-2025,11.17,county,36.54,408,16160,10.79,0.8549,66.25
37041,0.3304,0.01181,0,0,0,2.25,7,2015-2025,10.83,county,4.431,48,12050,1.598,0.8043,62
37043,1.714,0.008019,0,0,0,1.5,6.25,2015-2025,9.25,county,21.51,199,9637,6.087,0.7729,56
37045,1.164,0.07395,0.02716,0.00209,0,4,18.25,2014-2025,11.17,county,18.99,212,36570,13.82,0.9119,231.5
37047,1.299,0.1862,0.04312,0,0,3.5,40.5,2014-2025,11.17,county,17.19,192,22740,19.2,0.9375,322.2
37049,0.9483,0.09605,0.0201,0,0,2.75,22.75,2014-2025,11.17,county,16.03,179,41000,9.248,0.8893,185
37051,0.3273,0.1381,0.02233,0,0,2.5,30.25,2014-2025,11.17,county,9.224,103,126700,3.987,0.7952,133
37053,1.184,0.09811,0.005584,0,0,1.75,23.5,2015-2025,10.75,county,16.47,177,17800,9.526,0.8755,118
37055,2.026,0.05149,0,0,0,1.5,9,2015-2025,10.75,county,14.7,158,23620,10.47,0.8513,133
37057,0.7171,0.03526,0.00738,0,0,2.5,10.5,2014-2025,11.17,county,22.39,250,67680,4.987,0.7597,116
37059,1.259,0.01969,0,0,0,2.5,8.75,2014-2025,11.17,county,22.03,246,16470,6.49,0.8161,76.5
37061,1.367,0.1047,0.02559,0,0,2.5,25,2014-2025,11.17,county,24.09,269,20290,13.3,0.9155,165.5
37063,1.202,0.01989,0,0,0,2,11.75,2014-2025,11.17,county,26.33,294,135500,6.473,0.7644,71.25
